code,label_ar,definition_ar,note,concept,all_alternative_ar
c_30132,Onthophagus gazella,,,http://aims.fao.org/aos/agrovoc/c_30132,
c_30133,Phyllophaga anxia,,,http://aims.fao.org/aos/agrovoc/c_30133,
c_30135,Conophthorus,,,http://aims.fao.org/aos/agrovoc/c_30135,
c_30136,Dendroctonus frontalis,,,http://aims.fao.org/aos/agrovoc/c_30136,
c_30137,Dendroctonus micans,,,http://aims.fao.org/aos/agrovoc/c_30137,
c_30138,Dendroctonus ponderosae,,,http://aims.fao.org/aos/agrovoc/c_30138,
c_30139,Dendroctonus pseudotsugae,,,http://aims.fao.org/aos/agrovoc/c_30139,
c_3014,حلقات الغذاء,,,http://aims.fao.org/aos/agrovoc/c_3014,
c_30140,Dendroctonus rufipennis,,,http://aims.fao.org/aos/agrovoc/c_30140,
c_30141,Dendroctonus terebrans,,,http://aims.fao.org/aos/agrovoc/c_30141,
c_30142,فكي الفم,,,http://aims.fao.org/aos/agrovoc/c_30142,
c_30143,Hylurgopinus,,,http://aims.fao.org/aos/agrovoc/c_30143,
c_30144,Hylurgopinus rufipes,,,http://aims.fao.org/aos/agrovoc/c_30144,
c_30145,Ips acuminatus,,,http://aims.fao.org/aos/agrovoc/c_30145,
c_30146,Ips avulsus,,,http://aims.fao.org/aos/agrovoc/c_30146,
c_30147,Ips calligraphus,,,http://aims.fao.org/aos/agrovoc/c_30147,
c_30148,Ips cembrae,,,http://aims.fao.org/aos/agrovoc/c_30148,
c_30149,Ips grandicollis,,,http://aims.fao.org/aos/agrovoc/c_30149,
c_3015,ملونات الأطعمة,,,http://aims.fao.org/aos/agrovoc/c_3015,
c_30150,Ips paraconfusus,,,http://aims.fao.org/aos/agrovoc/c_30150,
c_30151,Ips pini,,,http://aims.fao.org/aos/agrovoc/c_30151,
c_30152,Ips sexdentatus,,,http://aims.fao.org/aos/agrovoc/c_30152,
c_30153,Ips typographus,,,http://aims.fao.org/aos/agrovoc/c_30153,
c_30154,Phloeosinus,,,http://aims.fao.org/aos/agrovoc/c_30154,
c_30155,Scolytus multistriatus,,,http://aims.fao.org/aos/agrovoc/c_30155,
c_30156,Scolytus scolytus,,,http://aims.fao.org/aos/agrovoc/c_30156,
c_30157,Scolytus ventralis,,,http://aims.fao.org/aos/agrovoc/c_30157,
c_30158,Tomicus piniperda,,,http://aims.fao.org/aos/agrovoc/c_30158,
c_30159,Xylosandrus,,,http://aims.fao.org/aos/agrovoc/c_30159,
c_3016,إستهلاك غذائي,,,http://aims.fao.org/aos/agrovoc/c_3016,
c_30160,Xylosandrus germanus,,,http://aims.fao.org/aos/agrovoc/c_30160,
c_30161,درقيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30161,
c_30162,خنافس الغابات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30162,
c_30163,Oryzaephilus mercator,,,http://aims.fao.org/aos/agrovoc/c_30163,
c_30164,Oryzaephilus surinamensis,,,http://aims.fao.org/aos/agrovoc/c_30164,
c_30165,دنيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30165,
c_30166,Aleochara,,,http://aims.fao.org/aos/agrovoc/c_30166,
c_30167,Aleochara bilineata,,,http://aims.fao.org/aos/agrovoc/c_30167,
c_30168,دنة,,,http://aims.fao.org/aos/agrovoc/c_30168,
c_30169,Philonthus,,,http://aims.fao.org/aos/agrovoc/c_30169,
c_3017,محاصيل غذائية,,,http://aims.fao.org/aos/agrovoc/c_3017,
c_30170,ظلاميات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30170,
c_30171,Alphitobius,,,http://aims.fao.org/aos/agrovoc/c_30171,
c_30172,Alphitobius diaperinus,,,http://aims.fao.org/aos/agrovoc/c_30172,
c_30173,إليود,,,http://aims.fao.org/aos/agrovoc/c_30173,
c_30174,خنفساء الدقيق,,,http://aims.fao.org/aos/agrovoc/c_30174,
c_30175,Tribolium castaneum,,,http://aims.fao.org/aos/agrovoc/c_30175,
c_30176,Tribolium confusum,,,http://aims.fao.org/aos/agrovoc/c_30176,
c_30177,تروغوسيتيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30177,
c_30178,حرمديات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30178,
c_30179,إستغمين,,,http://aims.fao.org/aos/agrovoc/c_30179,
c_3018,إثراء الأغذية,,,http://aims.fao.org/aos/agrovoc/c_3018,
c_30180,Hyphantria cunea,,,http://aims.fao.org/aos/agrovoc/c_30180,
c_30181,قزيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30181,
c_30182,قزية,,,http://aims.fao.org/aos/agrovoc/c_30182,
c_30183,ثماريات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30183,
c_30184,Carposina,,,http://aims.fao.org/aos/agrovoc/c_30184,
c_30185,Carposina niponensis,,,http://aims.fao.org/aos/agrovoc/c_30185,
c_30186,كستنيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30186,
c_30187,Castnia,,,http://aims.fao.org/aos/agrovoc/c_30187,
c_30188,زفنيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30188,
c_30189,حاملات الغمد (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30189,
c_3019,صحة الغذاء,,,http://aims.fao.org/aos/agrovoc/c_3019,
c_30190,Coleophora laricella,,,http://aims.fao.org/aos/agrovoc/c_30190,
c_30191,كسميات الأجنحة (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30191,
c_30192,قتعيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30192,
c_30193,Prionoxystus,,,http://aims.fao.org/aos/agrovoc/c_30193,
c_30194,Prionoxystus robiniae,,,http://aims.fao.org/aos/agrovoc/c_30194,
c_30195,دودة ساق التفاح,,,http://aims.fao.org/aos/agrovoc/c_30195,
c_30196,ثنائيات الأجنحة (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30196,
c_30197,عنجوليات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30197,
c_30198,Anarsia lineatella,,,http://aims.fao.org/aos/agrovoc/c_30198,
c_30199,Biloba,,,http://aims.fao.org/aos/agrovoc/c_30199,
c_301a69db,الرواسب العضوية,,,http://aims.fao.org/aos/agrovoc/c_301a69db,
c_302,قرش ثعلب,,,http://aims.fao.org/aos/agrovoc/c_302,
c_3020,صناعات غذائية,,,http://aims.fao.org/aos/agrovoc/c_3020,
c_30200,Keiferia lycopersicella,,,http://aims.fao.org/aos/agrovoc/c_30200,
c_30201,دودة اللوز القرنفلية,,,http://aims.fao.org/aos/agrovoc/c_30201,
c_30202,فراشة عساقيل البطاطا,,,http://aims.fao.org/aos/agrovoc/c_30202,
c_30203,Scrobipalpula,,,http://aims.fao.org/aos/agrovoc/c_30203,
c_30204,Scrobipalpula absoluta,,,http://aims.fao.org/aos/agrovoc/c_30204,
c_30205,عنجول الحبوب,,,http://aims.fao.org/aos/agrovoc/c_30205,
c_30206,Alsophila,,,http://aims.fao.org/aos/agrovoc/c_30206,
c_30207,Bupalus,,,http://aims.fao.org/aos/agrovoc/c_30207,
c_30208,Bupalus piniarius,,,http://aims.fao.org/aos/agrovoc/c_30208,
c_30209,Operophtera brumata,,,http://aims.fao.org/aos/agrovoc/c_30209,
c_3021,تفتيش الأغذية,,,http://aims.fao.org/aos/agrovoc/c_3021,
c_30210,نقشيات محدبة (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30210,
c_30211,مشيقات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30211,
c_30212,Phyllonorycter blancardella,,,http://aims.fao.org/aos/agrovoc/c_30212,
c_30213,Phyllonorycter ringoniella,,,http://aims.fao.org/aos/agrovoc/c_30213,
c_30214,هبياليات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30214,
c_30215,وسينة,,,http://aims.fao.org/aos/agrovoc/c_30215,
c_30216,حوريات فراشية (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30216,
c_30217,Thymelicus lineola,,,http://aims.fao.org/aos/agrovoc/c_30217,
c_30218,خنافس مقدسة (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30218,
c_30219,Opogona,,,http://aims.fao.org/aos/agrovoc/c_30219,
c_3022,أغذية مأخوذة,,,http://aims.fao.org/aos/agrovoc/c_3022,
c_30220,Opogona sacchari,,,http://aims.fao.org/aos/agrovoc/c_30220,
c_30221,جعليات نقابة (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30221,
c_30222,داخليات التقوس (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30222,
c_30223,قزيات الصنوبر (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30223,
c_30224,Dendrolimus spectabilis,,,http://aims.fao.org/aos/agrovoc/c_30224,
c_30225,Malacosoma americanum,,,http://aims.fao.org/aos/agrovoc/c_30225,
c_30226,Malacosoma disstria,,,http://aims.fao.org/aos/agrovoc/c_30226,
c_30227,Malacosoma neustria,,,http://aims.fao.org/aos/agrovoc/c_30227,
c_30228,بزاقات حلزونية (رتبة),,,http://aims.fao.org/aos/agrovoc/c_30228,
c_30229,هرضيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30229,
c_3022da1f,قسم الإدارة الرئيسي,,,http://aims.fao.org/aos/agrovoc/c_3022da1f,
c_3023,سياسة غذائية,,,http://aims.fao.org/aos/agrovoc/c_3023,
c_30230,متلفات عثية (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30230,
c_30231,Euproctis chrysorrhoea,,,http://aims.fao.org/aos/agrovoc/c_30231,
c_30232,Lymantria dispar,,,http://aims.fao.org/aos/agrovoc/c_30232,
c_30233,Lymantria monacha,,,http://aims.fao.org/aos/agrovoc/c_30233,
c_30234,Orgyia pseudotsugata,,,http://aims.fao.org/aos/agrovoc/c_30234,
c_30235,ليونتيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30235,
c_30236,Bucculatrix thurberiella,,,http://aims.fao.org/aos/agrovoc/c_30236,
c_30237,Leucoptera scitella,,,http://aims.fao.org/aos/agrovoc/c_30237,
c_30238,Perileucoptera,,,http://aims.fao.org/aos/agrovoc/c_30238,
c_30239,Perileucoptera coffeella,,,http://aims.fao.org/aos/agrovoc/c_30239,
c_30240,خلفيات البقعة التنفسية (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30240,
c_30241,دقيقات الأجنحة (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30241,
c_30242,عثيات دقيقة (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30242,
c_30243,Agrotis fucosa,,,http://aims.fao.org/aos/agrovoc/c_30243,
c_30244,Agrotis ipsilon,,,http://aims.fao.org/aos/agrovoc/c_30244,
c_30245,فراشة الصيد,,,http://aims.fao.org/aos/agrovoc/c_30245,
c_30246,Anticarsia gemmatalis,,,http://aims.fao.org/aos/agrovoc/c_30246,
c_30247,Autographa californica,,,http://aims.fao.org/aos/agrovoc/c_30247,
c_30248,Autographa gamma,,,http://aims.fao.org/aos/agrovoc/c_30248,
c_30249,Diparopsis castanea,,,http://aims.fao.org/aos/agrovoc/c_30249,
c_3025,إنتاج الغذاء,,,http://aims.fao.org/aos/agrovoc/c_3025,
c_30250,دودة لوز القطن,,,http://aims.fao.org/aos/agrovoc/c_30250,
c_30251,Earias vittella,,,http://aims.fao.org/aos/agrovoc/c_30251,
c_30252,Euxoa messoria,,,http://aims.fao.org/aos/agrovoc/c_30252,
c_30253,Euxoa ochrogaster,,,http://aims.fao.org/aos/agrovoc/c_30253,
c_30254,Helicoverpa,,,http://aims.fao.org/aos/agrovoc/c_30254,
c_30255,Helicoverpa armigera,,,http://aims.fao.org/aos/agrovoc/c_30255,
c_30256,Helicoverpa zea,,,http://aims.fao.org/aos/agrovoc/c_30256,
c_30257,Heliothis subflexa,,,http://aims.fao.org/aos/agrovoc/c_30257,
c_30258,Heliothis virescens,,,http://aims.fao.org/aos/agrovoc/c_30258,
c_30259,Mamestra brassicae,,,http://aims.fao.org/aos/agrovoc/c_30259,
c_3026,موارد غذائية,,,http://aims.fao.org/aos/agrovoc/c_3026,
c_30260,Mamestra configurata,,,http://aims.fao.org/aos/agrovoc/c_30260,
c_30261,Mocis latipes,,,http://aims.fao.org/aos/agrovoc/c_30261,
c_30262,Mythimna separata,,,http://aims.fao.org/aos/agrovoc/c_30262,
c_30263,Mythimna unipuncta,,,http://aims.fao.org/aos/agrovoc/c_30263,
c_30264,ليلية,,,http://aims.fao.org/aos/agrovoc/c_30264,
c_30265,Orthosia,,,http://aims.fao.org/aos/agrovoc/c_30265,
c_30266,Panolis,,,http://aims.fao.org/aos/agrovoc/c_30266,
c_30267,Panolis flammea,,,http://aims.fao.org/aos/agrovoc/c_30267,
c_30268,Peridroma saucia,,,http://aims.fao.org/aos/agrovoc/c_30268,
c_3027,علم الغذاء,,,http://aims.fao.org/aos/agrovoc/c_3027,
c_30271,فراشة الزند,,,http://aims.fao.org/aos/agrovoc/c_30271,
c_30272,فراشة قصب السكر,,,http://aims.fao.org/aos/agrovoc/c_30272,
c_30273,Sesamia inferens,,,http://aims.fao.org/aos/agrovoc/c_30273,
c_30274,Sesamia nonagrioides,,,http://aims.fao.org/aos/agrovoc/c_30274,
c_30275,Spodoptera eridania,,,http://aims.fao.org/aos/agrovoc/c_30275,
c_30276,Spodoptera exempta,,,http://aims.fao.org/aos/agrovoc/c_30276,
c_30277,Spodoptera exigua,,,http://aims.fao.org/aos/agrovoc/c_30277,
c_30278,Spodoptera littoralis,,,http://aims.fao.org/aos/agrovoc/c_30278,
c_30279,Spodoptera litura,,,http://aims.fao.org/aos/agrovoc/c_30279,
c_3028,مخزون غذائي,,,http://aims.fao.org/aos/agrovoc/c_3028,
c_30280,Trichoplusia ni,,,http://aims.fao.org/aos/agrovoc/c_30280,
c_30281,Xestia c nigrum,,,http://aims.fao.org/aos/agrovoc/c_30281,
c_30282,سنيات ظهرية (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30282,
c_30283,حوريات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30283,
c_30284,Cynthia,,,http://aims.fao.org/aos/agrovoc/c_30284,
c_30285,Danaus plexippus,,,http://aims.fao.org/aos/agrovoc/c_30285,
c_30286,حاملات المسكن (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30286,
c_30287,فراشيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30287,
c_30288,Papilio polyxenes,,,http://aims.fao.org/aos/agrovoc/c_30288,
c_30289,Papilio xuthus,,,http://aims.fao.org/aos/agrovoc/c_30289,
c_3029,إمدادات غذائية,,,http://aims.fao.org/aos/agrovoc/c_3029,
c_30290,فيلوكنستيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30290,
c_30291,Phyllocnistis,,,http://aims.fao.org/aos/agrovoc/c_30291,
c_30292,Phyllocnistis citrella,,,http://aims.fao.org/aos/agrovoc/c_30292,
c_30293,كرنبيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30293,
c_30294,فراشة الكرنب,,,http://aims.fao.org/aos/agrovoc/c_30294,
c_30295,Pieris rapae,,,http://aims.fao.org/aos/agrovoc/c_30295,
c_30296,بسيكيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30296,
c_30297,حاملات الريش (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30297,
c_30298,مسطحات الأجنحة (رتبة),,,http://aims.fao.org/aos/agrovoc/c_30298,
c_30299,ناريات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30299,
c_303,الوسا,,,http://aims.fao.org/aos/agrovoc/c_303,
c_3030,تكنولوجيا الأغذية,,,http://aims.fao.org/aos/agrovoc/c_3030,
c_30300,Acrobasis,,,http://aims.fao.org/aos/agrovoc/c_30300,
c_30301,Acrobasis nuxvorella,,,http://aims.fao.org/aos/agrovoc/c_30301,
c_30302,Amyelois,,,http://aims.fao.org/aos/agrovoc/c_30302,
c_30303,Amyelois transitella,,,http://aims.fao.org/aos/agrovoc/c_30303,
c_30304,Chilo infuscatellus,,,http://aims.fao.org/aos/agrovoc/c_30304,
c_30305,Cnaphalocrocis medinalis,,,http://aims.fao.org/aos/agrovoc/c_30305,
c_30306,فراشة الأرز,,,http://aims.fao.org/aos/agrovoc/c_30306,
c_30307,ديافانيا,,,http://aims.fao.org/aos/agrovoc/c_30307,
c_30308,ديافانيا لماعة,,,http://aims.fao.org/aos/agrovoc/c_30308,
c_30309,Diatraea grandiosella,,,http://aims.fao.org/aos/agrovoc/c_30309,
c_3031,فضلات غذائية,,,http://aims.fao.org/aos/agrovoc/c_3031,
c_30310,Diatraea saccharalis,,,http://aims.fao.org/aos/agrovoc/c_30310,
c_30311,Dichocrocis,,,http://aims.fao.org/aos/agrovoc/c_30311,
c_30312,Dioryctria amatella,,,http://aims.fao.org/aos/agrovoc/c_30312,
c_30313,Elasmopalpus lignosellus,,,http://aims.fao.org/aos/agrovoc/c_30313,
c_30314,Eldana saccharina,,,http://aims.fao.org/aos/agrovoc/c_30314,
c_30315,Eoreuma loftini,,,http://aims.fao.org/aos/agrovoc/c_30315,
c_30316,Ephestia elutella,,,http://aims.fao.org/aos/agrovoc/c_30316,
c_30317,فراشة الدقيق,,,http://aims.fao.org/aos/agrovoc/c_30317,
c_30318,Etiella zinckenella,,,http://aims.fao.org/aos/agrovoc/c_30318,
c_30319,Galleria mellonella,,,http://aims.fao.org/aos/agrovoc/c_30319,
c_3032,أغذية,,,http://aims.fao.org/aos/agrovoc/c_3032,
c_30320,Hedylepta,,,http://aims.fao.org/aos/agrovoc/c_30320,
c_30321,Hellula,,,http://aims.fao.org/aos/agrovoc/c_30321,
c_30322,Hellula undalis,,,http://aims.fao.org/aos/agrovoc/c_30322,
c_30323,Hypsipyla grandella,,,http://aims.fao.org/aos/agrovoc/c_30323,
c_30324,Lamprosema,,,http://aims.fao.org/aos/agrovoc/c_30324,
c_30325,Leucinodes orbonalis,,,http://aims.fao.org/aos/agrovoc/c_30325,
c_30326,Loxostege sticticalis,,,http://aims.fao.org/aos/agrovoc/c_30326,
c_30328,Plodia interpunctella,,,http://aims.fao.org/aos/agrovoc/c_30328,
c_30329,Scirpophaga incertulas,,,http://aims.fao.org/aos/agrovoc/c_30329,
c_3033,حمى قلاعية,,,http://aims.fao.org/aos/agrovoc/c_3033,
c_30330,طاووسيات (فصيلة حشرات),,,http://aims.fao.org/aos/agrovoc/c_30330,
c_30331,Antheraea pernyi,,,http://aims.fao.org/aos/agrovoc/c_30331,
c_30332,Antheraea polyphemus,,,http://aims.fao.org/aos/agrovoc/c_30332,
c_30333,Hemileuca,,,http://aims.fao.org/aos/agrovoc/c_30333,
c_30334,Hemileuca oliviae,,,http://aims.fao.org/aos/agrovoc/c_30334,
c_30335,Hyalophora,,,http://aims.fao.org/aos/agrovoc/c_30335,
c_30336,Hyalophora cecropia,,,http://aims.fao.org/aos/agrovoc/c_30336,
c_30337,Philosamia,,,http://aims.fao.org/aos/agrovoc/c_30337,
c_30338,آجريات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30338,
c_30339,Paranthrene,,,http://aims.fao.org/aos/agrovoc/c_30339,
c_3034,فيروس أفثو,,,http://aims.fao.org/aos/agrovoc/c_3034,
c_30340,Podosesia,,,http://aims.fao.org/aos/agrovoc/c_30340,
c_30341,Synanthedon exitiosa,,,http://aims.fao.org/aos/agrovoc/c_30341,
c_30342,Synanthedon myopaeformis,,,http://aims.fao.org/aos/agrovoc/c_30342,
c_30343,Synanthedon pictipes,,,http://aims.fao.org/aos/agrovoc/c_30343,
c_30344,Synanthedon tipuliformis,,,http://aims.fao.org/aos/agrovoc/c_30344,
c_30345,Thyridopteryx,,,http://aims.fao.org/aos/agrovoc/c_30345,
c_30346,Thyridopteryx ephemeraeformis,,,http://aims.fao.org/aos/agrovoc/c_30346,
c_30347,عارشة,,,http://aims.fao.org/aos/agrovoc/c_30347,
c_30348,صمليات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30348,
c_30349,Erinnyis ello,,,http://aims.fao.org/aos/agrovoc/c_30349,
c_3035,أمراض القدم,,,http://aims.fao.org/aos/agrovoc/c_3035,
c_30350,Manduca sexta,,,http://aims.fao.org/aos/agrovoc/c_30350,
c_30351,Sphinx,,,http://aims.fao.org/aos/agrovoc/c_30351,
c_30352,ستنوميات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30352,
c_30353,دوديات الفراش الجرارة ( فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30353,
c_30354,Thaumetopoea pityocampa,,,http://aims.fao.org/aos/agrovoc/c_30354,
c_30355,سوسة فراشية,,,http://aims.fao.org/aos/agrovoc/c_30355,
c_30356,Adoxophyes orana,,,http://aims.fao.org/aos/agrovoc/c_30356,
c_30357,Argyrotaenia velutinana,,,http://aims.fao.org/aos/agrovoc/c_30357,
c_30358,Bactra,,,http://aims.fao.org/aos/agrovoc/c_30358,
c_30359,Bactra verutana,,,http://aims.fao.org/aos/agrovoc/c_30359,
c_3036,مكيفات الكلأ,,,http://aims.fao.org/aos/agrovoc/c_3036,
c_30360,Choristoneura fumiferana,,,http://aims.fao.org/aos/agrovoc/c_30360,
c_30361,Choristoneura occidentalis,,,http://aims.fao.org/aos/agrovoc/c_30361,
c_30362,Choristoneura pinus,,,http://aims.fao.org/aos/agrovoc/c_30362,
c_30363,Choristoneura rosaceana,,,http://aims.fao.org/aos/agrovoc/c_30363,
c_30364,Cnephasia pumicana,,,http://aims.fao.org/aos/agrovoc/c_30364,
c_30365,Cryptophlebia leucotreta,,,http://aims.fao.org/aos/agrovoc/c_30365,
c_30366,Grapholita molesta,,,http://aims.fao.org/aos/agrovoc/c_30366,
c_30367,Cydia nigricana,,,http://aims.fao.org/aos/agrovoc/c_30367,
c_30368,دودة التفاح,,,http://aims.fao.org/aos/agrovoc/c_30368,
c_30369,Epichoristodes acerbella,,,http://aims.fao.org/aos/agrovoc/c_30369,
c_3037,إعتلاف,,,http://aims.fao.org/aos/agrovoc/c_3037,
c_30370,Epinotia aporema,,,http://aims.fao.org/aos/agrovoc/c_30370,
c_30371,Epiphyas postvittana,,,http://aims.fao.org/aos/agrovoc/c_30371,
c_30372,Eupoecilia ambiguella,,,http://aims.fao.org/aos/agrovoc/c_30372,
c_30373,Homona,,,http://aims.fao.org/aos/agrovoc/c_30373,
c_30374,Lobesia botrana,,,http://aims.fao.org/aos/agrovoc/c_30374,
c_30375,Pandemis heparana,,,http://aims.fao.org/aos/agrovoc/c_30375,
c_30376,بيتروفا,,,http://aims.fao.org/aos/agrovoc/c_30376,
c_30377,Platynota idaeusalis,,,http://aims.fao.org/aos/agrovoc/c_30377,
c_30378,Rhyacionia buoliana,,,http://aims.fao.org/aos/agrovoc/c_30378,
c_30379,Rhyacionia frustrana,,,http://aims.fao.org/aos/agrovoc/c_30379,
c_3038,علب إجباري,,,http://aims.fao.org/aos/agrovoc/c_3038,
c_30380,Sparganothis pilleriana,,,http://aims.fao.org/aos/agrovoc/c_30380,
c_30381,فراشة البلوط,,,http://aims.fao.org/aos/agrovoc/c_30381,
c_30382,Zeiraphera diniana,,,http://aims.fao.org/aos/agrovoc/c_30382,
c_30383,حفارات الخشب (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30383,
c_30385,فارات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30385,
c_30386,Acrolepiopsis assectella,,,http://aims.fao.org/aos/agrovoc/c_30386,
c_30387,Plutella xylostella,,,http://aims.fao.org/aos/agrovoc/c_30387,
c_30388,بزيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30388,
c_30389,تربسيات ريحية (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30389,
c_3039,زراعة البواكير,,,http://aims.fao.org/aos/agrovoc/c_3039,
c_30390,تربسيات (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30390,
c_30391,Frankliniella fusca,,,http://aims.fao.org/aos/agrovoc/c_30391,
c_30392,Frankliniella occidentalis,,,http://aims.fao.org/aos/agrovoc/c_30392,
c_30393,Scirtothrips citri,,,http://aims.fao.org/aos/agrovoc/c_30393,
c_30394,Scirtothrips dorsalis,,,http://aims.fao.org/aos/agrovoc/c_30394,
c_30395,Thrips palmi,,,http://aims.fao.org/aos/agrovoc/c_30395,
c_30396,Thrips tabaci,,,http://aims.fao.org/aos/agrovoc/c_30396,
c_30397,قرنيات الأوراق (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30397,
c_30398,حماطيات شيهمية (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30398,
c_30399,حماطيات سنحية (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_30399,
