"code","label_zh","note","concept","all_alternative_zh","all_hidden_zh","definition_en"
"c_1462","蜡实蝇属","","http://aims.fao.org/aos/agrovoc/c_1462","","",""
"c_14625","烈性黑啤酒","","http://aims.fao.org/aos/agrovoc/c_14625","","",""
"c_1463","Ceratocystis","","http://aims.fao.org/aos/agrovoc/c_1463","","",""
"c_14634","烧茬","","http://aims.fao.org/aos/agrovoc/c_14634","","",""
"c_14636","血统纪录薄","","http://aims.fao.org/aos/agrovoc/c_14636","良种登记册","",""
"c_14638","花柱","","http://aims.fao.org/aos/agrovoc/c_14638","","",""
"c_14639","蜂捻翅虫科","","http://aims.fao.org/aos/agrovoc/c_14639","","",""
"c_1464","长角豆","","http://aims.fao.org/aos/agrovoc/c_1464","","",""
"c_14648b12","Allium goekyigitii","","http://aims.fao.org/aos/agrovoc/c_14648b12","","",""
"c_1465","蠓科","","http://aims.fao.org/aos/agrovoc/c_1465","","",""
"c_14650","下陷","","http://aims.fao.org/aos/agrovoc/c_14650","地面沉降","",""
"c_14655","副热带气候","","http://aims.fao.org/aos/agrovoc/c_14655","","",""
"c_14657","亚热带土壤","","http://aims.fao.org/aos/agrovoc/c_14657","","",""
"c_14658","亚热带","","http://aims.fao.org/aos/agrovoc/c_14658","副热带|副热带地区","",""
"c_1466","长喙壳属","","http://aims.fao.org/aos/agrovoc/c_1466","","",""
"c_14660","自然演替","","http://aims.fao.org/aos/agrovoc/c_14660","","",""
"c_146615b7","大气光现象","","http://aims.fao.org/aos/agrovoc/c_146615b7","","",""
"c_14663","板油","","http://aims.fao.org/aos/agrovoc/c_14663","","",""
"c_14665","甜菜副产品","","http://aims.fao.org/aos/agrovoc/c_14665","","",""
"c_14666","甘蔗副产品","","http://aims.fao.org/aos/agrovoc/c_14666","甘蔗压滤渣","",""
"c_1467","角果麻属","","http://aims.fao.org/aos/agrovoc/c_1467","","",""
"c_14671","磺胺二甲嘧啶","","http://aims.fao.org/aos/agrovoc/c_14671","","",""
"c_14672","周效磺胺","","http://aims.fao.org/aos/agrovoc/c_14672","","",""
"c_14673","磺胺甲恶唑","","http://aims.fao.org/aos/agrovoc/c_14673","","",""
"c_14674","磺胺吡啶","","http://aims.fao.org/aos/agrovoc/c_14674","磺胺嘧啶","",""
"c_14675","磺胺喹噁啉","","http://aims.fao.org/aos/agrovoc/c_14675","","",""
"c_1468","角芝麻","","http://aims.fao.org/aos/agrovoc/c_1468","","",""
"c_146814f5","水产养殖企业","","http://aims.fao.org/aos/agrovoc/c_146814f5","","",""
"c_1469","沫蝉科","","http://aims.fao.org/aos/agrovoc/c_1469","","",""
"c_14693","日照计","","http://aims.fao.org/aos/agrovoc/c_14693","","",""
"c_14695","超基因","","http://aims.fao.org/aos/agrovoc/c_14695","","",""
"c_14696","蜜继箱","","http://aims.fao.org/aos/agrovoc/c_14696","","",""
"c_14699","供应合作社","","http://aims.fao.org/aos/agrovoc/c_14699","","",""
"c_147","爱琴海","","http://aims.fao.org/aos/agrovoc/c_147","","",""
"c_1470","尾孢属","","http://aims.fao.org/aos/agrovoc/c_1470","","",""
"c_14700","萘磺苯酰脲","","http://aims.fao.org/aos/agrovoc/c_14700","","",""
"c_14702","土壤表面性质","","http://aims.fao.org/aos/agrovoc/c_14702","","",""
"c_14708","伊氏锥虫病","","http://aims.fao.org/aos/agrovoc/c_14708","","",""
"c_14709","Sus scrofa","","http://aims.fao.org/aos/agrovoc/c_14709","","",""
"c_1471","谷类副产品","","http://aims.fao.org/aos/agrovoc/c_1471","","",""
"c_14717","琥珀胆碱","","http://aims.fao.org/aos/agrovoc/c_14717","","",""
"c_14719","蜂群","","http://aims.fao.org/aos/agrovoc/c_14719","分蜂群","",""
"c_1472","谷物胚芽","","http://aims.fao.org/aos/agrovoc/c_1472","","",""
"c_14720","汗腺","","http://aims.fao.org/aos/agrovoc/c_14720","","",""
"c_14721","出汗","","http://aims.fao.org/aos/agrovoc/c_14721","发汗","",""
"c_14727","甜椒","","http://aims.fao.org/aos/agrovoc/c_14727","红灯笼辣椒|柿子椒|灯笼椒|青椒","",""
"c_14729","甘薯","","http://aims.fao.org/aos/agrovoc/c_14729","山芋","",""
"c_1473","粮食制品","","http://aims.fao.org/aos/agrovoc/c_1473","谷物制品","",""
"c_14739","猪瘟病毒","","http://aims.fao.org/aos/agrovoc/c_14739","经典猪瘟病毒|猪瘟疫病毒","",""
"c_1474","谷物","","http://aims.fao.org/aos/agrovoc/c_1474","小粒谷物","",""
"c_14746","交感神经系统","","http://aims.fao.org/aos/agrovoc/c_14746","","",""
"c_14747","抗交感神经药","","http://aims.fao.org/aos/agrovoc/c_14747","","",""
"c_14748","拟交感神经药","","http://aims.fao.org/aos/agrovoc/c_14748","","",""
"c_1475","脑脊髓液","","http://aims.fao.org/aos/agrovoc/c_1475","","",""
"c_14750","晕厥","","http://aims.fao.org/aos/agrovoc/c_14750","","",""
"c_14752","滑膜炎","","http://aims.fao.org/aos/agrovoc/c_14752","","",""
"c_14757","鸣管","","http://aims.fao.org/aos/agrovoc/c_14757","","",""
"c_1476","脑脊髓导管","","http://aims.fao.org/aos/agrovoc/c_1476","锥体束","",""
"c_14760","蒲桃属","","http://aims.fao.org/aos/agrovoc/c_14760","","",""
"c_14762","丁子香","","http://aims.fao.org/aos/agrovoc/c_14762","","",""
"c_14763","蒲桃","","http://aims.fao.org/aos/agrovoc/c_14763","","",""
"c_14767","虻属","","http://aims.fao.org/aos/agrovoc/c_14767","","",""
"c_14768","山辣椒属","","http://aims.fao.org/aos/agrovoc/c_14768","","",""
"c_14769","压片","","http://aims.fao.org/aos/agrovoc/c_14769","","",""
"c_1477","蜡蚧属","","http://aims.fao.org/aos/agrovoc/c_1477","","",""
"c_14774","万寿菊属","","http://aims.fao.org/aos/agrovoc/c_14774","","",""
"c_14779","鼹科","","http://aims.fao.org/aos/agrovoc/c_14779","","",""
"c_1478","蜡椰属","","http://aims.fao.org/aos/agrovoc/c_1478","","",""
"c_14785","菊蒿属","","http://aims.fao.org/aos/agrovoc/c_14785","艾菊属","",""
"c_1479","南美蜡茎棕","","http://aims.fao.org/aos/agrovoc/c_1479","蜡棕","",""
"c_14791","芋头","","http://aims.fao.org/aos/agrovoc/c_14791","芋","",""
"c_14793","龙蒿","","http://aims.fao.org/aos/agrovoc/c_14793","茵陈蒿","",""
"c_14794","跗骨","","http://aims.fao.org/aos/agrovoc/c_14794","","",""
"c_14798","纹身","","http://aims.fao.org/aos/agrovoc/c_14798","刺字","",""
"c_148","山羊草属","","http://aims.fao.org/aos/agrovoc/c_148","","",""
"c_1480","鹿科","","http://aims.fao.org/aos/agrovoc/c_1480","","",""
"c_1481","多节绦虫亚纲","","http://aims.fao.org/aos/agrovoc/c_1481","","",""
"c_14811","挤奶杯","","http://aims.fao.org/aos/agrovoc/c_14811","","",""
"c_14812","乳头疾病","","http://aims.fao.org/aos/agrovoc/c_14812","","",""
"c_14813","乳头","","http://aims.fao.org/aos/agrovoc/c_14813","","",""
"c_14816","操作方法","","http://aims.fao.org/aos/agrovoc/c_14816","","",""
"c_1482","鲸目","","http://aims.fao.org/aos/agrovoc/c_1482","","",""
"c_14822","腱炎","","http://aims.fao.org/aos/agrovoc/c_14822","","",""
"c_14823","腱鞘炎","","http://aims.fao.org/aos/agrovoc/c_14823","","",""
"c_14824","抗张强度","","http://aims.fao.org/aos/agrovoc/c_14824","","",""
"c_1483","姥鲨属","","http://aims.fao.org/aos/agrovoc/c_1483","","",""
"c_14834","拴系畜栏","","http://aims.fao.org/aos/agrovoc/c_14834","","",""
"c_14835","翅荚豌豆","","http://aims.fao.org/aos/agrovoc/c_14835","欧洲百脉根","",""
"c_14836","四膜虫属","","http://aims.fao.org/aos/agrovoc/c_14836","","",""
"c_14837","四咪唑","","http://aims.fao.org/aos/agrovoc/c_14837","","",""
"c_1484","龟象属","","http://aims.fao.org/aos/agrovoc/c_1484","","",""
"c_14841","Thalarctos","","http://aims.fao.org/aos/agrovoc/c_14841","","",""
"c_14842","唐松草属","","http://aims.fao.org/aos/agrovoc/c_14842","","",""
"c_1485","夏柏特线虫属","","http://aims.fao.org/aos/agrovoc/c_1485","","",""
"c_14850","热平衡","","http://aims.fao.org/aos/agrovoc/c_14850","","",""
"c_14851","热容量","","http://aims.fao.org/aos/agrovoc/c_14851","","",""
"c_14852","热导率","","http://aims.fao.org/aos/agrovoc/c_14852","","",""
"c_14853","热降解","","http://aims.fao.org/aos/agrovoc/c_14853","热分解","",""
"c_14855","向热性","","http://aims.fao.org/aos/agrovoc/c_14855","","",""
"c_14858","薄层色谱法","","http://aims.fao.org/aos/agrovoc/c_14858","","",""
"c_1486","查科省","","http://aims.fao.org/aos/agrovoc/c_1486","","",""
"c_14861","硫喷妥钠","","http://aims.fao.org/aos/agrovoc/c_14861","","",""
"c_14864","菥蓂属","","http://aims.fao.org/aos/agrovoc/c_14864","遏蓝菜属","",""
"c_14867","胸导管","","http://aims.fao.org/aos/agrovoc/c_14867","","",""
"c_1487","乍得","","http://aims.fao.org/aos/agrovoc/c_1487","乍得共和国","",""
"c_14875","雷暴","","http://aims.fao.org/aos/agrovoc/c_14875","","",""
"c_14877","百里香","","http://aims.fao.org/aos/agrovoc/c_14877","","",""
"c_14878","胸腺","","http://aims.fao.org/aos/agrovoc/c_14878","","",""
"c_1488","木瓜属","","http://aims.fao.org/aos/agrovoc/c_1488","","",""
"c_14880","甲状腺疾病","","http://aims.fao.org/aos/agrovoc/c_14880","甲状腺病","",""
"c_14881","促甲状腺激素","","http://aims.fao.org/aos/agrovoc/c_14881","","",""
"c_14884","噻菌灵","","http://aims.fao.org/aos/agrovoc/c_14884","特克多","",""
"c_14885","胫骨","","http://aims.fao.org/aos/agrovoc/c_14885","","",""
"c_1489","凹胫跳甲属","","http://aims.fao.org/aos/agrovoc/c_1489","","",""
"c_14898","工时定额研究","","http://aims.fao.org/aos/agrovoc/c_14898","工作时间测定","",""
"c_148d3162","水市场","","http://aims.fao.org/aos/agrovoc/c_148d3162","","",""
"c_149","木橘属","","http://aims.fao.org/aos/agrovoc/c_149","","",""
"c_1490","毛颚动物","","http://aims.fao.org/aos/agrovoc/c_1490","","",""
"c_1491","粗糠","","http://aims.fao.org/aos/agrovoc/c_1491","","",""
"c_14912","脚趾","","http://aims.fao.org/aos/agrovoc/c_14912","","",""
"c_14914","耐旱性","","http://aims.fao.org/aos/agrovoc/c_14914","","",""
"c_14918","耐虫性","","http://aims.fao.org/aos/agrovoc/c_14918","","",""
"c_1492","查戈斯群岛","","http://aims.fao.org/aos/agrovoc/c_1492","","",""
"c_14921","舌疾病","","http://aims.fao.org/aos/agrovoc/c_14921","舌病","",""
"c_14923","扁桃体炎","","http://aims.fao.org/aos/agrovoc/c_14923","","",""
"c_14929","龙卷风","","http://aims.fao.org/aos/agrovoc/c_14929","","",""
"c_1493","白垩土壤","","http://aims.fao.org/aos/agrovoc/c_1493","","",""
"c_14931","急流","","http://aims.fao.org/aos/agrovoc/c_14931","","",""
"c_14932","榧树属","","http://aims.fao.org/aos/agrovoc/c_14932","","",""
"c_14935","卷蛾科","","http://aims.fao.org/aos/agrovoc/c_14935","","",""
"c_1494","扁柏属","","http://aims.fao.org/aos/agrovoc/c_1494","","",""
"c_14946","气管炎","","http://aims.fao.org/aos/agrovoc/c_14946","","",""
"c_14947","棕榈属","","http://aims.fao.org/aos/agrovoc/c_14947","","",""
"c_1495","香槟-阿登大区","","http://aims.fao.org/aos/agrovoc/c_1495","","",""
"c_14957","分子内转移酶","","http://aims.fao.org/aos/agrovoc/c_14957","","",""
"c_14958","转铁蛋白","","http://aims.fao.org/aos/agrovoc/c_14958","","",""
"c_1496","昌迪加尔","","http://aims.fao.org/aos/agrovoc/c_1496","","",""
"c_14960","半透明","","http://aims.fao.org/aos/agrovoc/c_14960","","",""
"c_14962","传染性胃肠炎病毒","","http://aims.fao.org/aos/agrovoc/c_14962","","",""
"c_14964","透明性","","http://aims.fao.org/aos/agrovoc/c_14964","","",""
"c_14969","观赏植物苗圃","","http://aims.fao.org/aos/agrovoc/c_14969","","",""
"c_1497","海峡群岛","","http://aims.fao.org/aos/agrovoc/c_1497","","",""
"c_14976","山黄麻属","","http://aims.fao.org/aos/agrovoc/c_14976","","",""
"c_14977","吸虫感染","","http://aims.fao.org/aos/agrovoc/c_14977","","",""
"c_14978","去甲雄三烯醇酮","","http://aims.fao.org/aos/agrovoc/c_14978","","",""
"c_14979","蒺藜属","","http://aims.fao.org/aos/agrovoc/c_14979","","",""
"c_1498","遮目鱼亚目","","http://aims.fao.org/aos/agrovoc/c_1498","虱目鱼亚目","",""
"c_14980","海牛属","","http://aims.fao.org/aos/agrovoc/c_14980","","",""
"c_14981","Trichodectes","","http://aims.fao.org/aos/agrovoc/c_14981","","",""
"c_14982","车轮虫属","","http://aims.fao.org/aos/agrovoc/c_14982","","",""
"c_14984","口蘑属","","http://aims.fao.org/aos/agrovoc/c_14984","","",""
"c_1499","遮目鱼属","","http://aims.fao.org/aos/agrovoc/c_1499","","",""
"c_14992","甘油三酯","","http://aims.fao.org/aos/agrovoc/c_14992","三酰基甘油|中性脂","",""
"c_14994","丙糖","","http://aims.fao.org/aos/agrovoc/c_14994","","",""
"c_14995","吡苄明","","http://aims.fao.org/aos/agrovoc/c_14995","","",""
"c_14998","三胞胎","","http://aims.fao.org/aos/agrovoc/c_14998","","",""
"c_14c75181","造船厂","","http://aims.fao.org/aos/agrovoc/c_14c75181","","",""
"c_14d9431c","Pimpinella tragium","","http://aims.fao.org/aos/agrovoc/c_14d9431c","","",""
"c_14edf45a","性别统计","","http://aims.fao.org/aos/agrovoc/c_14edf45a","","",""
"c_14f4016d","Allium stamineum","","http://aims.fao.org/aos/agrovoc/c_14f4016d","","",""
"c_14f4cdd3","Campanula pyramidalis","","http://aims.fao.org/aos/agrovoc/c_14f4cdd3","","",""
"c_14f74b90","须申报的疾病","","http://aims.fao.org/aos/agrovoc/c_14f74b90","","",""
"c_14f7cb01","寨卡病毒","","http://aims.fao.org/aos/agrovoc/c_14f7cb01","","",""
"c_14fa411a","温深仪","","http://aims.fao.org/aos/agrovoc/c_14fa411a","","",""
"c_14fdfaef","Allium koyuncui","","http://aims.fao.org/aos/agrovoc/c_14fdfaef","","",""
"c_14feb0d3","经济收益，经济利益","","http://aims.fao.org/aos/agrovoc/c_14feb0d3","","",""
"c_15","落矶山冷杉","","http://aims.fao.org/aos/agrovoc/c_15","洛杉矶冷杉|加拿大冷杉","",""
"c_150","木橘(植物)","","http://aims.fao.org/aos/agrovoc/c_150","木桔","",""
"c_1500","脂鲤亚目","","http://aims.fao.org/aos/agrovoc/c_1500","","",""
"c_15004","曳绳钓","","http://aims.fao.org/aos/agrovoc/c_15004","","",""
"c_15005","Tropaeolum patagonicum","","http://aims.fao.org/aos/agrovoc/c_15005","","",""
"c_1501","生物学特性","","http://aims.fao.org/aos/agrovoc/c_1501","","",""
"c_15017","躯干","","http://aims.fao.org/aos/agrovoc/c_15017","树干","",""
"c_15018","杀锥虫药","","http://aims.fao.org/aos/agrovoc/c_15018","","",""
"c_1502","鸻形目","","http://aims.fao.org/aos/agrovoc/c_1502","","",""
"c_15021","黑条小木蠹","","http://aims.fao.org/aos/agrovoc/c_15021","","",""
"c_15022","色胺","","http://aims.fao.org/aos/agrovoc/c_15022","","",""
"c_15028","输卵管妊娠","","http://aims.fao.org/aos/agrovoc/c_15028","","",""
"c_1503","木炭","","http://aims.fao.org/aos/agrovoc/c_1503","","",""
"c_1504","红点鲑","","http://aims.fao.org/aos/agrovoc/c_1504","欧鳟|湖红点鲑|花羔红点鲑|溪红点鲑","",""
"c_15043","浊度","","http://aims.fao.org/aos/agrovoc/c_15043","","",""
"c_15044","鼓膜","","http://aims.fao.org/aos/agrovoc/c_15044","","",""
"c_15047","土库曼斯坦","","http://aims.fao.org/aos/agrovoc/c_15047","","",""
"c_15048","姜黄","","http://aims.fao.org/aos/agrovoc/c_15048","","",""
"c_150480be","内陆渔业管理","","http://aims.fao.org/aos/agrovoc/c_150480be","","",""
"c_1505","蟳属","","http://aims.fao.org/aos/agrovoc/c_1505","","",""
"c_15054","双胞胎","","http://aims.fao.org/aos/agrovoc/c_15054","","",""
"c_15055","镰螯螨科","","http://aims.fao.org/aos/agrovoc/c_15055","","",""
"c_15056","垫刃线虫目","","http://aims.fao.org/aos/agrovoc/c_15056","","",""
"c_15057","鼓室","","http://aims.fao.org/aos/agrovoc/c_15057","","",""
"c_15058","香蒲属","","http://aims.fao.org/aos/agrovoc/c_15058","","",""
"c_15059","盲走螨属","","http://aims.fao.org/aos/agrovoc/c_15059","","",""
"c_1506","奶酪制作","","http://aims.fao.org/aos/agrovoc/c_1506","","",""
"c_15062","蒂泽虫属","","http://aims.fao.org/aos/agrovoc/c_15062","","",""
"c_15065","乳房(动物)","","http://aims.fao.org/aos/agrovoc/c_15065","","",""
"c_15066","乳房清洗剂","","http://aims.fao.org/aos/agrovoc/c_15066","","",""
"c_15068","超高温灭菌乳","","http://aims.fao.org/aos/agrovoc/c_15068","","",""
"c_1507","干酪","","http://aims.fao.org/aos/agrovoc/c_1507","","",""
"c_15070","乌克兰","","http://aims.fao.org/aos/agrovoc/c_15070","","",""
"c_15073","尺骨","","http://aims.fao.org/aos/agrovoc/c_15073","","",""
"c_15074","诱蛾灯","","http://aims.fao.org/aos/agrovoc/c_15074","","",""
"c_1507e10c","有害物质","","http://aims.fao.org/aos/agrovoc/c_1507e10c","","",""
"c_15081","饲养不足","","http://aims.fao.org/aos/agrovoc/c_15081","不足饲喂","",""
"c_15082","本科生","","http://aims.fao.org/aos/agrovoc/c_15082","大学肄业生","",""
"c_1509","孔石首鱼属","","http://aims.fao.org/aos/agrovoc/c_1509","黑唇孔石首鱼属","",""
"c_15097","卸载机","","http://aims.fao.org/aos/agrovoc/c_15097","卸货设备","",""
"c_15098","卸载","","http://aims.fao.org/aos/agrovoc/c_15098","卸下","",""
"c_150a8dce","地域性","","http://aims.fao.org/aos/agrovoc/c_150a8dce","","",""
"c_150e0178","Leveillula allii","","http://aims.fao.org/aos/agrovoc/c_150e0178","","",""
"c_151","麦蝽属","","http://aims.fao.org/aos/agrovoc/c_151","","",""
"c_1510","螯合剂","","http://aims.fao.org/aos/agrovoc/c_1510","","",""
"c_15101","高原沟壑","","http://aims.fao.org/aos/agrovoc/c_15101","","",""
"c_15104","尿毒症","","http://aims.fao.org/aos/agrovoc/c_15104","氮血症","",""
"c_15106","脲原体属","","http://aims.fao.org/aos/agrovoc/c_15106","脲原体","",""
"c_15108","尿道阻塞","","http://aims.fao.org/aos/agrovoc/c_15108","","",""
"c_1511","绿鳍鱼属","","http://aims.fao.org/aos/agrovoc/c_1511","","",""
"c_15110","尿失禁","","http://aims.fao.org/aos/agrovoc/c_15110","","",""
"c_15112","灰狐属","","http://aims.fao.org/aos/agrovoc/c_15112","","",""
"c_15113","Ursus","","http://aims.fao.org/aos/agrovoc/c_15113","","",""
"c_15114","荨麻属","","http://aims.fao.org/aos/agrovoc/c_15114","刺荨麻","",""
"c_15115422","Muscari massayanum","","http://aims.fao.org/aos/agrovoc/c_15115422","","",""
"c_15116","子宫疾病","","http://aims.fao.org/aos/agrovoc/c_15116","","",""
"c_15117","子宫脱垂","","http://aims.fao.org/aos/agrovoc/c_15117","","",""
"c_1512","沙龟属","","http://aims.fao.org/aos/agrovoc/c_1512","","",""
"c_15121","乌兹别克斯坦","","http://aims.fao.org/aos/agrovoc/c_15121","乌兹别克斯坦共和国","",""
"c_15123","疫苗接种","","http://aims.fao.org/aos/agrovoc/c_15123","","",""
"c_15124","阴道疾病","","http://aims.fao.org/aos/agrovoc/c_15124","","",""
