code,label_fr,definition_fr,note,concept,all_alternative_fr
c_32059,Annona senegalensis,,,http://aims.fao.org/aos/agrovoc/c_32059,
c_3206,Gaviiformes,,,http://aims.fao.org/aos/agrovoc/c_3206,
c_32060,Aphthona,,,http://aims.fao.org/aos/agrovoc/c_32060,
c_32061,Arbutus menziesii,,,http://aims.fao.org/aos/agrovoc/c_32061,arbousier commun
c_32062,Arbutus unedo,,,http://aims.fao.org/aos/agrovoc/c_32062,arbre aux fraises
c_32063,Syagrus,,,http://aims.fao.org/aos/agrovoc/c_32063,Arecastrum
c_32064,Syagrus romanzoffiana,,,http://aims.fao.org/aos/agrovoc/c_32064,Cocos romanzoffiana|Syagrus romanzoffianum|Arecastrum romanzoffianum
c_32067,Argania,,,http://aims.fao.org/aos/agrovoc/c_32067,arganier
c_32068,Argania spinosa,,,http://aims.fao.org/aos/agrovoc/c_32068,
c_32069,Aristeus,,,http://aims.fao.org/aos/agrovoc/c_32069,
c_3207,gazelle,,,http://aims.fao.org/aos/agrovoc/c_3207,
c_32070,Arnica,,,http://aims.fao.org/aos/agrovoc/c_32070,
c_32071,Arnica chamissonis,,,http://aims.fao.org/aos/agrovoc/c_32071,arnique des montagnes
c_32072,Arnica montana,,,http://aims.fao.org/aos/agrovoc/c_32072,
c_32073,Asimina,,,http://aims.fao.org/aos/agrovoc/c_32073,
c_32074,Asimina triloba,,,http://aims.fao.org/aos/agrovoc/c_32074,
c_32075,Aspidistra,,,http://aims.fao.org/aos/agrovoc/c_32075,Aspidistria
c_32077,Bacillariophyceae,,,http://aims.fao.org/aos/agrovoc/c_32077,diatomée
c_32078,Begonia hiemalis,,,http://aims.fao.org/aos/agrovoc/c_32078,
c_32079,Bonamia,,,http://aims.fao.org/aos/agrovoc/c_32079,
c_3208,oie,,,http://aims.fao.org/aos/agrovoc/c_3208,
c_32080,Bonamia ostreae,,,http://aims.fao.org/aos/agrovoc/c_32080,
c_32081,Bougainvillea,,,http://aims.fao.org/aos/agrovoc/c_32081,bougainvillée
c_32082,Bridelia,,,http://aims.fao.org/aos/agrovoc/c_32082,
c_32083,Bruchidius atrolineatus,,,http://aims.fao.org/aos/agrovoc/c_32083,
c_32084,Bruchidius rosa,,,http://aims.fao.org/aos/agrovoc/c_32084,
c_32085,Calystegia,,,http://aims.fao.org/aos/agrovoc/c_32085,
c_32086,Cantharus,,,http://aims.fao.org/aos/agrovoc/c_32086,Spondyliosoma
c_32088,Capsella,,,http://aims.fao.org/aos/agrovoc/c_32088,capselle
c_32089,Capsella bursa pastoris,,,http://aims.fao.org/aos/agrovoc/c_32089,capselle bourse à pasteur
c_3209,gélatine,,,http://aims.fao.org/aos/agrovoc/c_3209,
c_32090,Carex,,,http://aims.fao.org/aos/agrovoc/c_32090,
c_32091,Carica pentagona,,,http://aims.fao.org/aos/agrovoc/c_32091,
c_32092,Carica pubescens,,,http://aims.fao.org/aos/agrovoc/c_32092,Carica candamarcensis
c_32094,Caryopteris,,,http://aims.fao.org/aos/agrovoc/c_32094,
c_32095,Catananche,,,http://aims.fao.org/aos/agrovoc/c_32095,
c_32096,Cistanche,,,http://aims.fao.org/aos/agrovoc/c_32096,
c_32097,Coriolus versicolor,,,http://aims.fao.org/aos/agrovoc/c_32097,
c_32098,Corylus avellana,,,http://aims.fao.org/aos/agrovoc/c_32098,noisetier
c_32099,Corynebacterium pseudotuberculosis,,,http://aims.fao.org/aos/agrovoc/c_32099,
c_3209e692,Alchemilla,,,http://aims.fao.org/aos/agrovoc/c_3209e692,
c_320cafaf,Ammoperdix,,,http://aims.fao.org/aos/agrovoc/c_320cafaf,
c_320cea9a,modèle statistique,,,http://aims.fao.org/aos/agrovoc/c_320cea9a,
c_321,Alysicarpus vaginalis,,,http://aims.fao.org/aos/agrovoc/c_321,
c_32100,Crataegus azarolus,,,http://aims.fao.org/aos/agrovoc/c_32100,Crataegus aronia|Mespilus azarolus|azérolier
c_32103,Cryptocarya,,,http://aims.fao.org/aos/agrovoc/c_32103,
c_32104,Cryptochaetum,,,http://aims.fao.org/aos/agrovoc/c_32104,
c_32105,Cryptochaetum iceryae,,,http://aims.fao.org/aos/agrovoc/c_32105,
c_32106,Cucumis metuliferus,,,http://aims.fao.org/aos/agrovoc/c_32106,concombre porte bornes
c_32106c8c,stratification de la salinité,,,http://aims.fao.org/aos/agrovoc/c_32106c8c,
c_32107,Cunninghamia,,,http://aims.fao.org/aos/agrovoc/c_32107,
c_32108,Cunninghamia lanceolata,,,http://aims.fao.org/aos/agrovoc/c_32108,
c_32109,Deschampsia,,,http://aims.fao.org/aos/agrovoc/c_32109,
c_3211,hongre,,Cheval mâle castré,http://aims.fao.org/aos/agrovoc/c_3211,
c_32110,Dianthus caryophyllus,,,http://aims.fao.org/aos/agrovoc/c_32110,oeillet des fleuristes
c_32111,Didymascella,,,http://aims.fao.org/aos/agrovoc/c_32111,
c_32112,Didymella applanata,,,http://aims.fao.org/aos/agrovoc/c_32112,
c_32113,Didymella bryoniae,,,http://aims.fao.org/aos/agrovoc/c_32113,Didymella melonis|Mycosphaerella citrullina|Mycosphaerella melonis
c_32117,Dipladenia,,,http://aims.fao.org/aos/agrovoc/c_32117,
c_32118,Diplozoidae,,,http://aims.fao.org/aos/agrovoc/c_32118,
c_32119,Diplozoon,,,http://aims.fao.org/aos/agrovoc/c_32119,
c_3212,pool de gènes,,"La somme totale de tous les gènes et information génétique propre à une population reproducteur donnée animale, végétale ou de microorganismes; pour le point de collection de matériau génétique utiliser <11116>",http://aims.fao.org/aos/agrovoc/c_3212,banque de souches|génothèque|banque de cellules végétales|banque de génotypes|banque d'embryons|banque d'hybridomes
c_32120,Dovyalis,,,http://aims.fao.org/aos/agrovoc/c_32120,Aberia|Doryalis
c_32123,Drepane,,,http://aims.fao.org/aos/agrovoc/c_32123,
c_32124,Echium,,,http://aims.fao.org/aos/agrovoc/c_32124,vipérine
c_32125,Edgeworthia,,,http://aims.fao.org/aos/agrovoc/c_32125,
c_32126,Edgeworthia papyrifera,,,http://aims.fao.org/aos/agrovoc/c_32126,
c_32127,Elaeagnus,,,http://aims.fao.org/aos/agrovoc/c_32127,chalef
c_32128,Elsinoe batatas,,,http://aims.fao.org/aos/agrovoc/c_32128,
c_32129,Entada,,,http://aims.fao.org/aos/agrovoc/c_32129,
c_32130,Entada scandens,,,http://aims.fao.org/aos/agrovoc/c_32130,Entada phaseoloides
c_32132,Epidiaspis,,,http://aims.fao.org/aos/agrovoc/c_32132,
c_32133,Eucalyptus gunnii,,,http://aims.fao.org/aos/agrovoc/c_32133,
c_32134,Eucalyptus delegatensis,,,http://aims.fao.org/aos/agrovoc/c_32134,
c_32135,Eucalyptus maculata,,,http://aims.fao.org/aos/agrovoc/c_32135,Eucalyptus moucheté
c_32136,Eucalyptus maidenii,,,http://aims.fao.org/aos/agrovoc/c_32136,
c_32137,Eucalyptus robusta,,,http://aims.fao.org/aos/agrovoc/c_32137,Eucalyptus robuste
c_32138,Eucalyptus viminalis,,,http://aims.fao.org/aos/agrovoc/c_32138,manna gum d'australie
c_32139,Eulophia,,,http://aims.fao.org/aos/agrovoc/c_32139,
c_3214,gène,,,http://aims.fao.org/aos/agrovoc/c_3214,
c_32140,Eustoma,,,http://aims.fao.org/aos/agrovoc/c_32140,
c_32141,Eustoma grandiflorum,,,http://aims.fao.org/aos/agrovoc/c_32141,Eustoma russelianum|Lisianthus russelianum
c_32144,Fusarium solani,,,http://aims.fao.org/aos/agrovoc/c_32144,Fusarium javanicum|Fusarium solani phaseoli|Fusarium solani pisi
c_32146,Gasterosteiformes,,,http://aims.fao.org/aos/agrovoc/c_32146,
c_32147,Gasterosteus,,,http://aims.fao.org/aos/agrovoc/c_32147,épinoche
c_32148,Geomyza,,,http://aims.fao.org/aos/agrovoc/c_32148,
c_32149,Geryon,,,http://aims.fao.org/aos/agrovoc/c_32149,
c_3215,code génétique,,,http://aims.fao.org/aos/agrovoc/c_3215,
c_32150,Gigantocotyle,,,http://aims.fao.org/aos/agrovoc/c_32150,
c_32151,Glomerella cingulata,,,http://aims.fao.org/aos/agrovoc/c_32151,Colletotrichum fragariae|Colletotrichum gloeosporioides|Colletotrichum coffeanum
c_32152,Gracilaria debilis,,,http://aims.fao.org/aos/agrovoc/c_32152,
c_32153,Hellula phidilealis,,,http://aims.fao.org/aos/agrovoc/c_32153,
c_32154,Hippocrateaceae,,,http://aims.fao.org/aos/agrovoc/c_32154,
c_32156,Hovenia,,,http://aims.fao.org/aos/agrovoc/c_32156,
c_32157,Hyacinthaceae,,,http://aims.fao.org/aos/agrovoc/c_32157,
c_32159,Hydrilla,,,http://aims.fao.org/aos/agrovoc/c_32159,
c_3216,lutte génétique,,,http://aims.fao.org/aos/agrovoc/c_3216,
c_32160,Hydrilla verticillata,,,http://aims.fao.org/aos/agrovoc/c_32160,
c_32161,Hypophthalmichthys,,,http://aims.fao.org/aos/agrovoc/c_32161,Aristichthys
c_32163,Ichthyophonus hoferi,,,http://aims.fao.org/aos/agrovoc/c_32163,
c_32164,Incurvaria,,,http://aims.fao.org/aos/agrovoc/c_32164,
c_32165,Lecanora,,,http://aims.fao.org/aos/agrovoc/c_32165,
c_32166,Leguminivora,,,http://aims.fao.org/aos/agrovoc/c_32166,
c_32167,Leguminivora glycinivorella,,,http://aims.fao.org/aos/agrovoc/c_32167,
c_32168,Leguminivora ptychora,,,http://aims.fao.org/aos/agrovoc/c_32168,Cydia ptychora
c_3217,trouble génétique,,,http://aims.fao.org/aos/agrovoc/c_3217,trouble héréditaire|dégât génétique|anomalie génétique|maladie héréditaire|malformation congénitale
c_32170,Leuciscus,,,http://aims.fao.org/aos/agrovoc/c_32170,
c_32171,Leucopholis,,,http://aims.fao.org/aos/agrovoc/c_32171,
c_32172,Lilium longiflorum,,,http://aims.fao.org/aos/agrovoc/c_32172,
c_32173,Limnothrissa,,,http://aims.fao.org/aos/agrovoc/c_32173,
c_3218,ressource génétique,Le matériel génétique ayant une valeur effective ou potentielle.,,http://aims.fao.org/aos/agrovoc/c_3218,patrimoine génétique global
c_32180,Minthostachys,,,http://aims.fao.org/aos/agrovoc/c_32180,Muna
c_32182,Monilia,,,http://aims.fao.org/aos/agrovoc/c_32182,
c_32183,Myleus,,,http://aims.fao.org/aos/agrovoc/c_32183,
c_32184,Myriophyllum,,,http://aims.fao.org/aos/agrovoc/c_32184,
c_32185,Nemipterus,,,http://aims.fao.org/aos/agrovoc/c_32185,
c_32185b52,herbicide sulfonylurée,,,http://aims.fao.org/aos/agrovoc/c_32185b52,
c_32186,Oebalus insularis,,,http://aims.fao.org/aos/agrovoc/c_32186,
c_32187,Oenocarpus,,,http://aims.fao.org/aos/agrovoc/c_32187,
c_32188,Oenothera,,,http://aims.fao.org/aos/agrovoc/c_32188,énothère|onagre
c_32189,Oenothera biennis,,,http://aims.fao.org/aos/agrovoc/c_32189,
c_3219,type de sol génétique,,Groupes définis d'après la carte mondiale des sols de FAO-UNESCO,http://aims.fao.org/aos/agrovoc/c_3219,
c_32190,Dictyopharidae,,,http://aims.fao.org/aos/agrovoc/c_32190,
c_32191,Ommatissus,,,http://aims.fao.org/aos/agrovoc/c_32191,
c_32192,Opomyza,,,http://aims.fao.org/aos/agrovoc/c_32192,
c_32193,Pachynematus,,,http://aims.fao.org/aos/agrovoc/c_32193,
c_32195,Panus,,,http://aims.fao.org/aos/agrovoc/c_32195,
c_32196,Parabemisia,,,http://aims.fao.org/aos/agrovoc/c_32196,
c_32197,Paranthrene tabaniformis,,,http://aims.fao.org/aos/agrovoc/c_32197,Sciapteron tabaniforme
c_32199,Paspalum distichum,,,http://aims.fao.org/aos/agrovoc/c_32199,Paspalum paspalodes
c_322,Amapa,,,http://aims.fao.org/aos/agrovoc/c_322,
c_3220,transformation génétique,,,http://aims.fao.org/aos/agrovoc/c_3220,
c_32200,Paspalum fasciculatum,,,http://aims.fao.org/aos/agrovoc/c_32200,
c_32202,Paspalum virgatum,,,http://aims.fao.org/aos/agrovoc/c_32202,
c_32203,Paspalum urvillei,,,http://aims.fao.org/aos/agrovoc/c_32203,
c_32204,Pennahia,,,http://aims.fao.org/aos/agrovoc/c_32204,
c_32205,Pentaprion,,,http://aims.fao.org/aos/agrovoc/c_32205,
c_32206,Pergularia,,,http://aims.fao.org/aos/agrovoc/c_32206,
c_32207,Pergularia tomentosa,,,http://aims.fao.org/aos/agrovoc/c_32207,
c_32208,Apocynales,,,http://aims.fao.org/aos/agrovoc/c_32208,
c_3221,généticien,,,http://aims.fao.org/aos/agrovoc/c_3221,
c_32210,Periploca,,,http://aims.fao.org/aos/agrovoc/c_32210,
c_32211,Periploca graeca,,,http://aims.fao.org/aos/agrovoc/c_32211,
c_32212,Phanerochaete,,,http://aims.fao.org/aos/agrovoc/c_32212,
c_32213,Phlebia,,,http://aims.fao.org/aos/agrovoc/c_32213,
c_32214,Phlomis,,,http://aims.fao.org/aos/agrovoc/c_32214,
c_32215,Phyllaphis,,,http://aims.fao.org/aos/agrovoc/c_32215,
c_32217,Phytometra,,,http://aims.fao.org/aos/agrovoc/c_32217,
c_3222,génétique,,,http://aims.fao.org/aos/agrovoc/c_3222,
c_32220,Polianthes,,,http://aims.fao.org/aos/agrovoc/c_32220,
c_32221,Pomacea,,,http://aims.fao.org/aos/agrovoc/c_32221,
c_32222,Prunus pumila,,,http://aims.fao.org/aos/agrovoc/c_32222,
c_32223,Prunus tomentosa,,,http://aims.fao.org/aos/agrovoc/c_32223,
c_32224,Prunus calleryana,,,http://aims.fao.org/aos/agrovoc/c_32224,
c_32225,Pseudodactylogyrus,,,http://aims.fao.org/aos/agrovoc/c_32225,
c_32228,Pyroderces,,,http://aims.fao.org/aos/agrovoc/c_32228,Sathrobrota
c_3223,maladie de l'appareil génital,,,http://aims.fao.org/aos/agrovoc/c_3223,
c_32230,Pyrus pyrifolia,,,http://aims.fao.org/aos/agrovoc/c_32230,Pyrus serotina
c_32232,Pyrus ussuriensis,,,http://aims.fao.org/aos/agrovoc/c_32232,
c_32233,Quercus coccifera,,,http://aims.fao.org/aos/agrovoc/c_32233,chêne kermès
c_32234,Quercus rotundifolia,,,http://aims.fao.org/aos/agrovoc/c_32234,
c_32235,Quercus castaneifolia,,,http://aims.fao.org/aos/agrovoc/c_32235,
c_32236,Rodolia,,,http://aims.fao.org/aos/agrovoc/c_32236,
c_32237,Rodolia cardinalis,,,http://aims.fao.org/aos/agrovoc/c_32237,
c_32238,Salmonella typhimurium,,,http://aims.fao.org/aos/agrovoc/c_32238,
c_32239,Salvelinus alpinus,,,http://aims.fao.org/aos/agrovoc/c_32239,omble chevalier
c_3224,génome,,L'ensemble haploïde des chromosomes d'un organisme et hérité d'un seul de ses parents,http://aims.fao.org/aos/agrovoc/c_3224,
c_32242,Scutellonema,,,http://aims.fao.org/aos/agrovoc/c_32242,
c_32243,Scutellonema brachyurum,,,http://aims.fao.org/aos/agrovoc/c_32243,
c_32244,Scutellonema bradys,,,http://aims.fao.org/aos/agrovoc/c_32244,
c_32245,Selar,,,http://aims.fao.org/aos/agrovoc/c_32245,
c_32246,Shepherdia,,,http://aims.fao.org/aos/agrovoc/c_32246,
c_32248,Sinapis,,,http://aims.fao.org/aos/agrovoc/c_32248,
c_32249,Solanum aethiopicum,,,http://aims.fao.org/aos/agrovoc/c_32249,
c_3225,génotype,,"Constitution génétique, latente ou exprimée, d'un organisme",http://aims.fao.org/aos/agrovoc/c_3225,patrimoine génétique individuel
c_32250,Solanum nigrum,,,http://aims.fao.org/aos/agrovoc/c_32250,morelle noire
c_32251,Strombus gigas,,,http://aims.fao.org/aos/agrovoc/c_32251,
c_32253,Swinglea,,,http://aims.fao.org/aos/agrovoc/c_32253,
c_32254,Swinglea glutinosa,,,http://aims.fao.org/aos/agrovoc/c_32254,
c_32255,Teladorsagia,,,http://aims.fao.org/aos/agrovoc/c_32255,
c_32256,Tilletiopsis,,,http://aims.fao.org/aos/agrovoc/c_32256,
c_32257,Tithonia,,,http://aims.fao.org/aos/agrovoc/c_32257,
c_32258,Tithonia diversifolia,,,http://aims.fao.org/aos/agrovoc/c_32258,
c_32259,Tithonia rotundifolia,,,http://aims.fao.org/aos/agrovoc/c_32259,
c_3226,gentiobiose,,,http://aims.fao.org/aos/agrovoc/c_3226,
c_32260,Trifolium alpestre,,,http://aims.fao.org/aos/agrovoc/c_32260,
c_32261,Trifolium somalense,,,http://aims.fao.org/aos/agrovoc/c_32261,
c_32262,Vernonia,,,http://aims.fao.org/aos/agrovoc/c_32262,
c_32263,Vicia narbonensis,,,http://aims.fao.org/aos/agrovoc/c_32263,
c_32264,Vitex,,,http://aims.fao.org/aos/agrovoc/c_32264,gattilier
c_32265,Vitex negundo,,,http://aims.fao.org/aos/agrovoc/c_32265,gattilier en arbre
c_32266,Arthrobacter,,,http://aims.fao.org/aos/agrovoc/c_32266,
c_32267,Datura innoxia,,,http://aims.fao.org/aos/agrovoc/c_32267,
c_32269,Commelina,,,http://aims.fao.org/aos/agrovoc/c_32269,
c_3227,Genyonemus,,,http://aims.fao.org/aos/agrovoc/c_3227,
c_32270,Cryphonectria parasitica,,,http://aims.fao.org/aos/agrovoc/c_32270,Endothia parasitica
c_32272,Clostridium perfringens,,,http://aims.fao.org/aos/agrovoc/c_32272,
c_32273,Beauveria bassiana,,,http://aims.fao.org/aos/agrovoc/c_32273,
c_32274,Verticillium lecanii,,,http://aims.fao.org/aos/agrovoc/c_32274,
c_3228,géodésie,,,http://aims.fao.org/aos/agrovoc/c_3228,
c_3229,géographe,,,http://aims.fao.org/aos/agrovoc/c_3229,
c_32295888,Orobanche caryophyllacea,,,http://aims.fao.org/aos/agrovoc/c_32295888,
c_322b4d5b,Sulamicerus,,,http://aims.fao.org/aos/agrovoc/c_322b4d5b,
c_322eb0cf,richesse en espèces,,,http://aims.fao.org/aos/agrovoc/c_322eb0cf,
c_323,Amaranthaceae,,,http://aims.fao.org/aos/agrovoc/c_323,
c_3230,géographie,,,http://aims.fao.org/aos/agrovoc/c_3230,
c_32308,Acrotylus,,,http://aims.fao.org/aos/agrovoc/c_32308,
c_32309,Aiolopus,,,http://aims.fao.org/aos/agrovoc/c_32309,
c_3231,géologue,,,http://aims.fao.org/aos/agrovoc/c_3231,
c_32310,Alectra,,,http://aims.fao.org/aos/agrovoc/c_32310,
c_32311,Alectra vogelii,,,http://aims.fao.org/aos/agrovoc/c_32311,
c_32312,Argémone,,,http://aims.fao.org/aos/agrovoc/c_32312,
c_32313,Argemone mexicana,,,http://aims.fao.org/aos/agrovoc/c_32313,
c_32314,Claviceps fusiformis,,,http://aims.fao.org/aos/agrovoc/c_32314,
c_32315,Coffea arabusta,,,http://aims.fao.org/aos/agrovoc/c_32315,
c_32316,Eucalyptus dalrympleana,,,http://aims.fao.org/aos/agrovoc/c_32316,
c_32317,Eucalyptus macarthurii,,,http://aims.fao.org/aos/agrovoc/c_32317,
c_32318,Eucalyptus melliodora,,,http://aims.fao.org/aos/agrovoc/c_32318,
c_32319,Eucalyptus nitens,,,http://aims.fao.org/aos/agrovoc/c_32319,
c_3232,géologie,,,http://aims.fao.org/aos/agrovoc/c_3232,
c_32320,Eucalyptus ovata,,,http://aims.fao.org/aos/agrovoc/c_32320,
c_32321,Eucalyptus pauciflora,,,http://aims.fao.org/aos/agrovoc/c_32321,
c_32323,Hemileia vastatrix,,,http://aims.fao.org/aos/agrovoc/c_32323,
c_32324,Lates niloticus,,,http://aims.fao.org/aos/agrovoc/c_32324,
c_32325,Pasteuria,,,http://aims.fao.org/aos/agrovoc/c_32325,
c_32326,Pinus eldarica,,,http://aims.fao.org/aos/agrovoc/c_32326,
c_32327,Pinus jeffreyi,,,http://aims.fao.org/aos/agrovoc/c_32327,
c_32328,Pinus maximinoi,,,http://aims.fao.org/aos/agrovoc/c_32328,
c_32329,Pinus muricata,,,http://aims.fao.org/aos/agrovoc/c_32329,
c_3233,géomorphologie,,,http://aims.fao.org/aos/agrovoc/c_3233,
c_32330,Pinus pseudostrobus,,,http://aims.fao.org/aos/agrovoc/c_32330,
c_32331,Pinus sabiniana,,,http://aims.fao.org/aos/agrovoc/c_32331,
c_32332,Pinus virginiana,,,http://aims.fao.org/aos/agrovoc/c_32332,
c_32333,Pseudotheraptus,,,http://aims.fao.org/aos/agrovoc/c_32333,
c_32335,Sclerospora graminicola,,,http://aims.fao.org/aos/agrovoc/c_32335,
c_32336,Sesbania rostrata,,,http://aims.fao.org/aos/agrovoc/c_32336,
c_32337,Striga asiatica,,,http://aims.fao.org/aos/agrovoc/c_32337,
c_32338,Striga gesnerioides,,,http://aims.fao.org/aos/agrovoc/c_32338,
c_32339,Striga hermonthica,,,http://aims.fao.org/aos/agrovoc/c_32339,
c_3234,géophysicien,,,http://aims.fao.org/aos/agrovoc/c_3234,
c_32340,Thryonomys swinderianus,,,http://aims.fao.org/aos/agrovoc/c_32340,grand aulacode
c_32342,Tolyposporium penicillariae,,,http://aims.fao.org/aos/agrovoc/c_32342,
c_32343,Withania,,,http://aims.fao.org/aos/agrovoc/c_32343,
c_32344,Withania somnifera,,,http://aims.fao.org/aos/agrovoc/c_32344,
c_32345,Zygophyllum,,,http://aims.fao.org/aos/agrovoc/c_32345,
c_32346,Ascetospora,,,http://aims.fao.org/aos/agrovoc/c_32346,
c_3235,géophysique,,,http://aims.fao.org/aos/agrovoc/c_3235,
c_32353,partie aérienne,,Des plantes,http://aims.fao.org/aos/agrovoc/c_32353,organe aérien
c_32357,partie souterraine,,Des plantes,http://aims.fao.org/aos/agrovoc/c_32357,organe souterrain
c_3236,Géorgie (EU),,,http://aims.fao.org/aos/agrovoc/c_3236,
c_32362,société agricole,,,http://aims.fao.org/aos/agrovoc/c_32362,
c_32364,teneur en alcool,,,http://aims.fao.org/aos/agrovoc/c_32364,degré alcoolique
c_32365,prolifération planctonique,,,http://aims.fao.org/aos/agrovoc/c_32365,bloom planctonique
c_3237,Gruzinskaja SSR,,Partie de l'URSS jusqu'à 1991; utiliser pour les documents traitant de cette région avant le changement de statut; après utiliser <33250>,http://aims.fao.org/aos/agrovoc/c_3237,Gruzija|Géorgie (urss)
c_32370,substance sémiochimique,,,http://aims.fao.org/aos/agrovoc/c_32370,
c_32371,allomone,,,http://aims.fao.org/aos/agrovoc/c_32371,sécrétion défensive
c_32372,Amazonie,,Les régions traversées par l'Amazone,http://aims.fao.org/aos/agrovoc/c_32372,
c_32373,fixation de l'ammonium,,,http://aims.fao.org/aos/agrovoc/c_32373,
c_32376,huile animale,,,http://aims.fao.org/aos/agrovoc/c_32376,
c_32377,droit des animaux,,,http://aims.fao.org/aos/agrovoc/c_32377,
c_32378,alternative aux animaux de laboratoire,,,http://aims.fao.org/aos/agrovoc/c_32378,
c_32379,arboricide,,,http://aims.fao.org/aos/agrovoc/c_32379,
c_3238,énergie géothermique,,,http://aims.fao.org/aos/agrovoc/c_3238,
c_32380,archives,,,http://aims.fao.org/aos/agrovoc/c_32380,
c_32381,édulcorant artificiel,,,http://aims.fao.org/aos/agrovoc/c_32381,édulcorant synthétique
c_32382,volière,,,http://aims.fao.org/aos/agrovoc/c_32382,cage à oiseau
c_32384,avidine,,,http://aims.fao.org/aos/agrovoc/c_32384,
c_32385,virus bunchy top bananier,,,http://aims.fao.org/aos/agrovoc/c_32385,
c_32386,porc castré,,,http://aims.fao.org/aos/agrovoc/c_32386,
c_32387,basalte,,,http://aims.fao.org/aos/agrovoc/c_32387,
c_32388,virus mosaïque commun haricot,,,http://aims.fao.org/aos/agrovoc/c_32388,potyvirus mosaïque commun haricot
c_32389,bioaccumulation,,"Accumulation de polluants dans un organisme, un tissu ou une sécrétion",http://aims.fao.org/aos/agrovoc/c_32389,bioamplification|amplification biologique
c_3239,geotrichum,,,http://aims.fao.org/aos/agrovoc/c_3239,oospora
c_32390,biodisponibilité,Proportion d’élément nutritif ou de substance apparentée ingérée et utilisée grâce aux voies métaboliques normales.,,http://aims.fao.org/aos/agrovoc/c_32390,
c_32393,biotite,,,http://aims.fao.org/aos/agrovoc/c_32393,
c_32394,Birnavirus,,,http://aims.fao.org/aos/agrovoc/c_32394,
c_32395,bleuissement du bois,,,http://aims.fao.org/aos/agrovoc/c_32395,
c_32395381,capteur pH,,,http://aims.fao.org/aos/agrovoc/c_32395381,
c_32396,calcite,,,http://aims.fao.org/aos/agrovoc/c_32396,
c_32397,intervalle entre parturition,,,http://aims.fao.org/aos/agrovoc/c_32397,intervalle entre vêlage|intervalle entre agnelage
c_324,Amaranthus,,,http://aims.fao.org/aos/agrovoc/c_324,amarante à grains|Amarantus
c_3240,Geraniaceae,,,http://aims.fao.org/aos/agrovoc/c_3240,
c_32401,canavanine,,,http://aims.fao.org/aos/agrovoc/c_32401,
c_32403,Banding chromosomique,,,http://aims.fao.org/aos/agrovoc/c_32403,
