code,label_es,definition_es,note,concept,all_alternative_es
c_2106,Dadra y Nagar Haveli,,,http://aims.fao.org/aos/agrovoc/c_2106,
c_2106db8e,Tentáculos,,,http://aims.fao.org/aos/agrovoc/c_2106db8e,
c_2107,Daemonorops,,,http://aims.fao.org/aos/agrovoc/c_2107,
c_2108,Ganado de leche,,,http://aims.fao.org/aos/agrovoc/c_2108,Ganado lechero
c_2109,Utensilios de lechería,,,http://aims.fao.org/aos/agrovoc/c_2109,
c_210dd53d,Hostuviroid,,,http://aims.fao.org/aos/agrovoc/c_210dd53d,
c_210f3c5f,Aproximación de Boussinesq,,,http://aims.fao.org/aos/agrovoc/c_210f3c5f,
c_211,Agronomía,,,http://aims.fao.org/aos/agrovoc/c_211,
c_2110,Higiene de la leche,,,http://aims.fao.org/aos/agrovoc/c_2110,Higiene de los productos lácteos
c_2111,Industria lechera,,,http://aims.fao.org/aos/agrovoc/c_2111,Industria quesera
c_2112,Dalbergia,,,http://aims.fao.org/aos/agrovoc/c_2112,
c_2113,Dalbergia cochinchinensis,,,http://aims.fao.org/aos/agrovoc/c_2113,Granadillo|Palisandro de sian
c_2113dd9f,Transformación de la leche,,,http://aims.fao.org/aos/agrovoc/c_2113dd9f,Elaboración de la leche
c_2114,Dalbergia latifolia,,,http://aims.fao.org/aos/agrovoc/c_2114,Palo rosa de la India|Palisandro negro|Palisandro de la india
c_2115,Dalbergia melanoxylon,,,http://aims.fao.org/aos/agrovoc/c_2115,Palisandro del senegal|Granadilla de Africa|Ébano del Senegal
c_2116,Dalbergia nigra,,,http://aims.fao.org/aos/agrovoc/c_2116,Palo rosa del Brasil|Palisandro del brasil
c_2117,Dalbergia oliveri,,,http://aims.fao.org/aos/agrovoc/c_2117,Palisandro de birmania
c_2118,Dalbergia retusa,,,http://aims.fao.org/aos/agrovoc/c_2118,Cocobolo|Palisandro de Nicaragua
c_2119,Dalbergia sissoo,,,http://aims.fao.org/aos/agrovoc/c_2119,Sisso de la India
c_211dab62,Petróleo y producción de gas,,,http://aims.fao.org/aos/agrovoc/c_211dab62,
c_212,Agropiscicultura,,Uso alternativo o combinación de agricultura con acuicultura de agua dulce,http://aims.fao.org/aos/agrovoc/c_212,
c_2120,Dalbulus,,,http://aims.fao.org/aos/agrovoc/c_2120,
c_2121,Represas,Barrera construida a través de un valle para retener el agua o crear un embalse. Las represas se caracterizan por su finalidad y por los materiales de construcción empleados.,,http://aims.fao.org/aos/agrovoc/c_2121,Presas (hidráulica)
c_2122,Danaus,,,http://aims.fao.org/aos/agrovoc/c_2122,
c_2123,Salmón del danubio,,Ceiuapa grupo b-23,http://aims.fao.org/aos/agrovoc/c_2123,
c_2124,Obscuridad,,,http://aims.fao.org/aos/agrovoc/c_2124,
c_2125,Dasineura,,,http://aims.fao.org/aos/agrovoc/c_2125,Dasyneura
c_2125636b,Melolontha albida,,,http://aims.fao.org/aos/agrovoc/c_2125636b,
c_2126,Dasyatis,,Ceiuapa grupo b-38,http://aims.fao.org/aos/agrovoc/c_2126,
c_2127,Dasychira,,,http://aims.fao.org/aos/agrovoc/c_2127,
c_2128,Colección de datos,,,http://aims.fao.org/aos/agrovoc/c_2128,Adquisición de datos|recopilación de datos
c_2128283a,Salvado de avena,,,http://aims.fao.org/aos/agrovoc/c_2128283a,
c_2129,Dátil del mar,,Ceiuapa grupo b-56,http://aims.fao.org/aos/agrovoc/c_2129,
c_212f109e,Bruchus ervi,,,http://aims.fao.org/aos/agrovoc/c_212f109e,
c_213,Agropyron,,,http://aims.fao.org/aos/agrovoc/c_213,Roegneria|Agropiro
c_2130,Datura,,,http://aims.fao.org/aos/agrovoc/c_2130,Tiapa|Toloache|Chamico (datura)|Flor de trompeta|Floripondio|Hierba de los topos|Higuera loca|Floripondio encarnado
c_2131,Daucus,,,http://aims.fao.org/aos/agrovoc/c_2131,
c_2132,Daucus carota,,,http://aims.fao.org/aos/agrovoc/c_2132,Encaje (daucus)
c_21323863,Gestión de bienes,,,http://aims.fao.org/aos/agrovoc/c_21323863,
c_2133,Hijas,,,http://aims.fao.org/aos/agrovoc/c_2133,Descendencia hembra
c_2134,Davainea,,,http://aims.fao.org/aos/agrovoc/c_2134,
c_2135,Luz del día,,,http://aims.fao.org/aos/agrovoc/c_2135,Luz solar|Intensidad luminosa del día|Luz natural
c_2136,Sordera,,,http://aims.fao.org/aos/agrovoc/c_2136,Trastornos del oído
c_2137,Disaminación,,,http://aims.fao.org/aos/agrovoc/c_2137,
c_2138,Muerte,,,http://aims.fao.org/aos/agrovoc/c_2138,
c_2139,Eliminación de flores,,,http://aims.fao.org/aos/agrovoc/c_2139,Aclareo de flores|Desbotonado
c_214,Agropyron cristatum,,,http://aims.fao.org/aos/agrovoc/c_214,Triguillo crestado|Pasto espiga|Agropiro crestado
c_2140,Deudas,,,http://aims.fao.org/aos/agrovoc/c_2140,Quiebra
c_2141,Decápoda,,Evite confundir estos crustáceos con los moluscos del suborden decapoda de la clase cefalópodos; en este caso use <1456>,http://aims.fao.org/aos/agrovoc/c_2141,Decapodos
c_2142,Decapterus,,,http://aims.fao.org/aos/agrovoc/c_2142,
c_2142ac39,Ecologistas marinos,,,http://aims.fao.org/aos/agrovoc/c_2142ac39,
c_2143,Descentralización,,,http://aims.fao.org/aos/agrovoc/c_2143,Desconcentración
c_21438c47,Pachysandra terminalis,,,http://aims.fao.org/aos/agrovoc/c_21438c47,
c_2144,Plantas deciduas,,,http://aims.fao.org/aos/agrovoc/c_2144,Árboles deciduas
c_2145,Bosques deciduos estacionales,,,http://aims.fao.org/aos/agrovoc/c_2145,
c_2145d530,Erica manipuliflora,,,http://aims.fao.org/aos/agrovoc/c_2145d530,
c_2146,Bosques de frondosas caducas,,,http://aims.fao.org/aos/agrovoc/c_2146,
c_2147,Toma de decisiones,,,http://aims.fao.org/aos/agrovoc/c_2147,
c_2148,Equipo de cubierta,,,http://aims.fao.org/aos/agrovoc/c_2148,
c_214849bb,Norovirus,"Los norovirus son virus ARN estructurados de reducidas dimensiones, entre 27 y 32 nm de diámetro, a los que se ha atribuido la causa más común de los brotes no bacterianos de gastroenteritis. (Anteriormente se los denominaba virus de estructura redonda pequeña y virus de tipo Norwalk).",,http://aims.fao.org/aos/agrovoc/c_214849bb,
c_2149,Uso decorativo,,,http://aims.fao.org/aos/agrovoc/c_2149,Uso ornamental
c_21492,Clostridium botulinum,,,http://aims.fao.org/aos/agrovoc/c_21492,
c_21494,Clostridium tetani,,,http://aims.fao.org/aos/agrovoc/c_21494,
c_2150,Crianza en cama profunda,,,http://aims.fao.org/aos/agrovoc/c_2150,
c_2151,Localización en profundidad,,,http://aims.fao.org/aos/agrovoc/c_2151,
c_2152,Venado,,,http://aims.fao.org/aos/agrovoc/c_2152,
c_2153,Defecación,,,http://aims.fao.org/aos/agrovoc/c_2153,
c_215331f7,Selección de presas,,,http://aims.fao.org/aos/agrovoc/c_215331f7,
c_21534,Colibacilosis,,,http://aims.fao.org/aos/agrovoc/c_21534,Colienterotoxemia|Colibacteriosis
c_2154,Enfermedades de carencia,,,http://aims.fao.org/aos/agrovoc/c_2154,
c_21547,Comercialización,,,http://aims.fao.org/aos/agrovoc/c_21547,
c_2155,Deflación,,,http://aims.fao.org/aos/agrovoc/c_2155,
c_2156,Desespumado,,,http://aims.fao.org/aos/agrovoc/c_2156,
c_2156eec0,Anas clypeata,,,http://aims.fao.org/aos/agrovoc/c_2156eec0,
c_2157,Defoliantes,,,http://aims.fao.org/aos/agrovoc/c_2157,
c_2158,Desgasificado,,,http://aims.fao.org/aos/agrovoc/c_2158,
c_2159,Degradación,,"Decomposición química o física de un compuesto, de un producto o de un equipo; para el medio ambiente use <34821>",http://aims.fao.org/aos/agrovoc/c_2159,Descomposición
c_2160,Desengomado,,,http://aims.fao.org/aos/agrovoc/c_2160,Desgomado
c_2161,Dehiscencia,,,http://aims.fao.org/aos/agrovoc/c_2161,
c_2162,Deshidratación,,Pérdida excesiva de agua debido a un fenómeno fisiológico; para el proceso de eliminación de agua de materiales o productos use <2402>,http://aims.fao.org/aos/agrovoc/c_2162,Desecación (fisiología)|Pérdida anormal de agua
c_2163,Delaware,,,http://aims.fao.org/aos/agrovoc/c_2163,
c_2164,Delhi,,,http://aims.fao.org/aos/agrovoc/c_2164,
c_2165,Delia,,,http://aims.fao.org/aos/agrovoc/c_2165,Leptohylemyia|Erioischia
c_2166,Delphinium,,,http://aims.fao.org/aos/agrovoc/c_2166,Consuelda real|Delfinio|Espuela alta de caballero|Espuela de caballero
c_2167,Delphinus,,,http://aims.fao.org/aos/agrovoc/c_2167,
c_2168,Rayos delta,,,http://aims.fao.org/aos/agrovoc/c_2168,
c_2169,Suelo de deltas,,,http://aims.fao.org/aos/agrovoc/c_2169,
c_216f971e,Pseudocercospora pistacina,,,http://aims.fao.org/aos/agrovoc/c_216f971e,
c_2170,Deltas,,,http://aims.fao.org/aos/agrovoc/c_2170,
c_2171,Demanda,,,http://aims.fao.org/aos/agrovoc/c_2171,
c_2172,Funciones de la demanda,,,http://aims.fao.org/aos/agrovoc/c_2172,
c_2173,Pesca demersal,,,http://aims.fao.org/aos/agrovoc/c_2173,
c_2174,Desmineralización,,,http://aims.fao.org/aos/agrovoc/c_2174,
c_2175,Yemen Democrático,,"Use para los documentos publicados antes de mayo de 1990 o que tratan de la situación en la región hasta el 21 de mayo de 1990; después use <8483>. A partir del 22 de mayo de 1990, la República Democrática Popular del Yemen (Yemen Democrático) y la República Arabe del Yemen (Yemen del Norte) se unieron para formar un Estado soberano único llamado la República del Yemen (Yemen)",http://aims.fao.org/aos/agrovoc/c_2175,Yemen del Sur|República Democrática Popular del Yemen|Adén
c_2176,Demodex,,,http://aims.fao.org/aos/agrovoc/c_2176,
c_2177,Demospongía,,,http://aims.fao.org/aos/agrovoc/c_2177,
c_21775f5a,Allium rubellum,,,http://aims.fao.org/aos/agrovoc/c_21775f5a,
c_2178,Desnaturalización,,,http://aims.fao.org/aos/agrovoc/c_2178,
c_2179,Dendrobium,,,http://aims.fao.org/aos/agrovoc/c_2179,
c_2180,Dendrocalamus,,,http://aims.fao.org/aos/agrovoc/c_2180,
c_2181,Dendrocalamus strictus,,,http://aims.fao.org/aos/agrovoc/c_2181,
c_21814,Enfermedad de chagas,,,http://aims.fao.org/aos/agrovoc/c_21814,Tripanosomosis americana
c_2182,Dendroctonus,,,http://aims.fao.org/aos/agrovoc/c_2182,
c_2183,Dendrodochium,,,http://aims.fao.org/aos/agrovoc/c_2183,
c_21831,Ergotismo,,,http://aims.fao.org/aos/agrovoc/c_21831,
c_2184,Dendrolimus,,,http://aims.fao.org/aos/agrovoc/c_2184,
c_2185,Dinamarca,,,http://aims.fao.org/aos/agrovoc/c_2185,Reino de Dinamarca
c_2186,Densidad,,Relación entre la masa y el volumen de una substancia,http://aims.fao.org/aos/agrovoc/c_2186,
c_2187,Maíz dentado,,,http://aims.fao.org/aos/agrovoc/c_2187,
c_21873,Edificios de crianza,,,http://aims.fao.org/aos/agrovoc/c_21873,
c_2188,Desodorización,,,http://aims.fao.org/aos/agrovoc/c_2188,
c_2189,Depressaria,,,http://aims.fao.org/aos/agrovoc/c_2189,
c_218f84e4,Monitoreo de pastizales,,,http://aims.fao.org/aos/agrovoc/c_218f84e4,Vigilancia de los pastizales
c_219,Agrostis,,,http://aims.fao.org/aos/agrovoc/c_219,Pelitos de santa maría|Agrostis blanca|Agrostis cundidora|Agrostis estolonifero|Agrostis palustre|Agrostis rastrera|Castillitos|Espiga de viento|Hierba combada|Hierba fina (agrostis)|Pasto ilusión (agrostis)|Pasto quila|Agróstide
c_2190,Profundidad,,,http://aims.fao.org/aos/agrovoc/c_2190,
c_2191,Deraeocoris,,,http://aims.fao.org/aos/agrovoc/c_2191,
c_2192,Dermacentor,,,http://aims.fao.org/aos/agrovoc/c_2192,
c_2192de8c,Pimpinella sintenisii,,,http://aims.fao.org/aos/agrovoc/c_2192de8c,
c_2193,Dermanyssus,,,http://aims.fao.org/aos/agrovoc/c_2193,
c_2194,Dermaptera,,,http://aims.fao.org/aos/agrovoc/c_2194,Dermapteros|Tijereta
c_2195,Dermatomicosis,,,http://aims.fao.org/aos/agrovoc/c_2195,Dermatitis micótica|Dermatofitosis|Micosis cutánea
c_2196,Dermatophilus,,,http://aims.fao.org/aos/agrovoc/c_2196,
c_2197,Dermestes,,,http://aims.fao.org/aos/agrovoc/c_2197,
c_2198,Dermochelys,,,http://aims.fao.org/aos/agrovoc/c_2198,
c_2198dd46,Compactación,,,http://aims.fao.org/aos/agrovoc/c_2198dd46,
c_2199,Dermoptera,,,http://aims.fao.org/aos/agrovoc/c_2199,Lemur volador|colugos
c_21ad9dc5,Phyllactinia carpini,,,http://aims.fao.org/aos/agrovoc/c_21ad9dc5,
c_21adac85,Alphacoronavirus,,,http://aims.fao.org/aos/agrovoc/c_21adac85,
c_21ae02ab,Animales fósiles,,,http://aims.fao.org/aos/agrovoc/c_21ae02ab,
c_21bcef8e,Manzanas (urbanismo),,,http://aims.fao.org/aos/agrovoc/c_21bcef8e,
c_21c55b9e,Sobrepoblación,,,http://aims.fao.org/aos/agrovoc/c_21c55b9e,
c_21c70fdd,Salvia macrosiphon,,,http://aims.fao.org/aos/agrovoc/c_21c70fdd,
c_21c9b087,Mascarillas quirúrgicas,,,http://aims.fao.org/aos/agrovoc/c_21c9b087,Máscaras quirúrgicas
c_21e26d86,Equipo de medición de densidad,,,http://aims.fao.org/aos/agrovoc/c_21e26d86,
c_21f05ced,Escorrentía agrícola,,,http://aims.fao.org/aos/agrovoc/c_21f05ced,
c_22,Aborto,,,http://aims.fao.org/aos/agrovoc/c_22,
c_220,Agrostologia,,,http://aims.fao.org/aos/agrovoc/c_220,
c_2200,Derris,,,http://aims.fao.org/aos/agrovoc/c_2200,
c_2201,Desalación,,,http://aims.fao.org/aos/agrovoc/c_2201,Desalinización
c_2203,Suelo de desiertos,,,http://aims.fao.org/aos/agrovoc/c_2203,
c_2204,Desertificación,,,http://aims.fao.org/aos/agrovoc/c_2204,Desertización
c_2205,Desiertos,,,http://aims.fao.org/aos/agrovoc/c_2205,
c_2206,Coco desecado,,,http://aims.fao.org/aos/agrovoc/c_2206,
c_2207,Forraje seco,,,http://aims.fao.org/aos/agrovoc/c_2207,Piensos secos
c_2208,Diseño,,,http://aims.fao.org/aos/agrovoc/c_2208,
c_2209,Desmanthus,,,http://aims.fao.org/aos/agrovoc/c_2209,
c_221,Agrotis,,,http://aims.fao.org/aos/agrovoc/c_221,Scotia
c_2210,Desmanthus virgatus,,,http://aims.fao.org/aos/agrovoc/c_2210,Mimosa virgata
c_221089f0,Sumidero metabólico,,,http://aims.fao.org/aos/agrovoc/c_221089f0,
c_2211,Desmodium,,,http://aims.fao.org/aos/agrovoc/c_2211,Pegapega|Desmodio
c_2212,Desmodium discolor,,,http://aims.fao.org/aos/agrovoc/c_2212,
c_2213,Desmodium intortum,,,http://aims.fao.org/aos/agrovoc/c_2213,Pegapega forrajero|Estylo
c_22130f8f,Thymus fedtschenkoi,,,http://aims.fao.org/aos/agrovoc/c_22130f8f,
c_2214,Desmodium uncinatum,,,http://aims.fao.org/aos/agrovoc/c_2214,Platero|Trébol español (desmodium)
c_2216,Descarozado,,"Separación de la pulpa de las frutas, de las semillas o tejidos duros internos",http://aims.fao.org/aos/agrovoc/c_2216,Descorazonado de la fruta|Deshuesado de la fruta
c_22167613,Atriplex laevis,,,http://aims.fao.org/aos/agrovoc/c_22167613,
c_2217,Desacarificación,,,http://aims.fao.org/aos/agrovoc/c_2217,
c_2218,Desintoxicantes,,,http://aims.fao.org/aos/agrovoc/c_2218,Antídotos|Narcótico antagónico
c_2219,Desintoxicación,,,http://aims.fao.org/aos/agrovoc/c_2219,
c_221fd98f,Tiempo de almacenamiento,,,http://aims.fao.org/aos/agrovoc/c_221fd98f,
c_222,Aguascalientes,,,http://aims.fao.org/aos/agrovoc/c_222,
c_2220,Devaluación,,,http://aims.fao.org/aos/agrovoc/c_2220,
c_2221,Países desarrollados,,,http://aims.fao.org/aos/agrovoc/c_2221,Países industrializados
c_2222,Países en desarrollo,,,http://aims.fao.org/aos/agrovoc/c_2222,Países del tercer mundo|Países subdesarrollados
c_2223,Metales pesados,,,http://aims.fao.org/aos/agrovoc/c_2223,
c_2224,Agencias de desarrollo,,,http://aims.fao.org/aos/agrovoc/c_2224,Instituciones de ayuda
c_2225,Ayuda al desarrollo,,,http://aims.fao.org/aos/agrovoc/c_2225,Ayuda económica
c_2226,Bancos de desarrollo,,,http://aims.fao.org/aos/agrovoc/c_2226,
c_2227,Planes de desarrollo,,,http://aims.fao.org/aos/agrovoc/c_2227,
c_2228,Política de desarrollo,,,http://aims.fao.org/aos/agrovoc/c_2228,Estrategia del desarrollo
c_2229,Proyectos de desarrollo,,,http://aims.fao.org/aos/agrovoc/c_2229,
c_222ed1b8,Bison bonasus,,,http://aims.fao.org/aos/agrovoc/c_222ed1b8,
c_223,Gallería,,,http://aims.fao.org/aos/agrovoc/c_223,
c_2230,Etapas de desarrollo,,,http://aims.fao.org/aos/agrovoc/c_2230,Estados de crecimiento|Desarrollo de estadios|Estadios del desarrollo
c_2231,Rocío,,,http://aims.fao.org/aos/agrovoc/c_2231,
c_2232,Mora azul,,,http://aims.fao.org/aos/agrovoc/c_2232,
c_2233,Dextranas,,,http://aims.fao.org/aos/agrovoc/c_2233,
c_2234,Dextrinas,,,http://aims.fao.org/aos/agrovoc/c_2234,
c_2235,Diabrotica,,,http://aims.fao.org/aos/agrovoc/c_2235,
c_223523fc,Allium singulifolium,,,http://aims.fao.org/aos/agrovoc/c_223523fc,
c_2236,Diacrisia,,,http://aims.fao.org/aos/agrovoc/c_2236,
c_2237,Peces diadromos,,Peces que emigran entre las aguas dulces y el mar para reproducirse,http://aims.fao.org/aos/agrovoc/c_2237,
c_2238,Diagnóstico,,,http://aims.fao.org/aos/agrovoc/c_2238,
c_2239,Dialeurodes,,,http://aims.fao.org/aos/agrovoc/c_2239,
c_223a9377,Inestabilidad,,,http://aims.fao.org/aos/agrovoc/c_223a9377,
c_223c3ac4,Estudios retrospectivos,,,http://aims.fao.org/aos/agrovoc/c_223c3ac4,
c_224,Aire,,Para la masa de aire alrededor de la tierra use <8994>,http://aims.fao.org/aos/agrovoc/c_224,
c_2240,Diálisis,,,http://aims.fao.org/aos/agrovoc/c_2240,
c_224084dc,Tripa (alimento),,,http://aims.fao.org/aos/agrovoc/c_224084dc,
c_2241,Dianthus,,,http://aims.fao.org/aos/agrovoc/c_2241,Clavellina (dianthus)|Macetilla (flor)
c_22414,Iguana,,,http://aims.fao.org/aos/agrovoc/c_22414,
c_2242,Diapausa,,,http://aims.fao.org/aos/agrovoc/c_2242,
c_2243,Diaporthe,,,http://aims.fao.org/aos/agrovoc/c_2243,
c_2244,Diaprepes,,,http://aims.fao.org/aos/agrovoc/c_2244,
c_2245,Diatraea,,,http://aims.fao.org/aos/agrovoc/c_2245,
c_2247,Fosfato dicalcico,,,http://aims.fao.org/aos/agrovoc/c_2247,Fosfato bicalcico
c_2248,Dicamba,,,http://aims.fao.org/aos/agrovoc/c_2248,
c_2249,Dicentrarchus,,,http://aims.fao.org/aos/agrovoc/c_2249,
c_224a8cf9,Estudios de cohortes,,,http://aims.fao.org/aos/agrovoc/c_224a8cf9,
c_225,Acondicionamiento de aire,,,http://aims.fao.org/aos/agrovoc/c_225,Climatización
c_2250,Dichanthium,,,http://aims.fao.org/aos/agrovoc/c_2250,
c_2251,Dichanthium annulatum,,,http://aims.fao.org/aos/agrovoc/c_2251,
c_2252,Dichrostachys,,,http://aims.fao.org/aos/agrovoc/c_2252,Marabu
c_2253,Dicotiledoneas,,,http://aims.fao.org/aos/agrovoc/c_2253,
c_2254,Dicrocoelium,,,http://aims.fao.org/aos/agrovoc/c_2254,
c_22556,Tricuriasis,,,http://aims.fao.org/aos/agrovoc/c_22556,
c_22558,Tricomoniasis,,,http://aims.fao.org/aos/agrovoc/c_22558,Trichomonose
c_2256,Dictyocaulus,,,http://aims.fao.org/aos/agrovoc/c_2256,
c_22560,Cognac,,,http://aims.fao.org/aos/agrovoc/c_22560,
c_22561,Efedrina,,,http://aims.fao.org/aos/agrovoc/c_22561,
c_22565,Agrinter,,,http://aims.fao.org/aos/agrovoc/c_22565,
c_2257,Dictyoptera,,,http://aims.fao.org/aos/agrovoc/c_2257,
c_2258,Dictiosoma,,,http://aims.fao.org/aos/agrovoc/c_2258,
c_2259,Didymella,,,http://aims.fao.org/aos/agrovoc/c_2259,
c_225979f4,Convolvulus lineatus,,,http://aims.fao.org/aos/agrovoc/c_225979f4,
c_226,Masas de aire,,,http://aims.fao.org/aos/agrovoc/c_226,Ola de calor|Ola de frío
c_2260,Propiedades dieléctricas,,,http://aims.fao.org/aos/agrovoc/c_2260,
c_2261,Dieta,,Tipo y cantidad de alimentos administrados normalmente a un animal o una persona; para dietas específicas use <7714>,http://aims.fao.org/aos/agrovoc/c_2261,Evaluación historial dietético|Evaluación nutricional dieta|Régimen alimentario
c_2262,Alimentos dietéticos,,"Alimentos preparados para satisfacer las necesidades particulares en materia de nutrición de personas cuyos procesos normales de asimilación o metabolismo se encuentran modificados, o que requieren un consumo controlado de alimentos o de ciertos elementos",http://aims.fao.org/aos/agrovoc/c_2262,Alimentos clínicos
c_2263,Dietética,,,http://aims.fao.org/aos/agrovoc/c_2263,
c_2264,Precio diferencial,,,http://aims.fao.org/aos/agrovoc/c_2264,
c_2265,Diferenciación celular,,,http://aims.fao.org/aos/agrovoc/c_2265,Diferenciación tisular
c_2266,Digestibilidad,,,http://aims.fao.org/aos/agrovoc/c_2266,
c_2267,Celulosa asimilable,,,http://aims.fao.org/aos/agrovoc/c_2267,
c_2268,Fibra asimilable,,,http://aims.fao.org/aos/agrovoc/c_2268,
c_2269,Nitrógeno asimilable,,,http://aims.fao.org/aos/agrovoc/c_2269,Mnd|Proteína degradable
c_226a7324,Procesos isotérmicos,,,http://aims.fao.org/aos/agrovoc/c_226a7324,
c_2270,Almidón asimilable,,,http://aims.fao.org/aos/agrovoc/c_2270,
c_2271,Digestión,,,http://aims.fao.org/aos/agrovoc/c_2271,Tracto digestivo
c_2272,Absorción digestiva,,,http://aims.fao.org/aos/agrovoc/c_2272,Absorción intestinal
c_2273,Trastornos digestivos,,,http://aims.fao.org/aos/agrovoc/c_2273,Estrenimiento|Oclusión intestinal
c_2274,Jugos digestivos,,,http://aims.fao.org/aos/agrovoc/c_2274,
c_2275,Sistema digestivo,,,http://aims.fao.org/aos/agrovoc/c_2275,Sistema gastrointestinal|Tubo digestivo
c_2276,Enfermedades del sistema digestivo,,,http://aims.fao.org/aos/agrovoc/c_2276,
c_2277,Digitalis,,,http://aims.fao.org/aos/agrovoc/c_2277,Villoría|Dedalera|Digital (flor)
c_2278,Digitaria,,,http://aims.fao.org/aos/agrovoc/c_2278,
c_2279,Digitaria decumbens,,,http://aims.fao.org/aos/agrovoc/c_2279,Zacate pangola|Pasto pangola
c_228,Polución del aire,,,http://aims.fao.org/aos/agrovoc/c_228,Contaminación atmosférica|Contaminación del aire
c_2280,Digitaria exilis,,,http://aims.fao.org/aos/agrovoc/c_2280,
c_2281,Digitaria scalarum,,,http://aims.fao.org/aos/agrovoc/c_2281,
c_2282,Diheteropogon,,,http://aims.fao.org/aos/agrovoc/c_2282,Andropogon amplectens
c_2283,Dimensión,,,http://aims.fao.org/aos/agrovoc/c_2283,
c_2283ec53,Hidrófonos,,,http://aims.fao.org/aos/agrovoc/c_2283ec53,
c_2284,Dioctophyme,,,http://aims.fao.org/aos/agrovoc/c_2284,
c_2285,Diopsis,,,http://aims.fao.org/aos/agrovoc/c_2285,
c_2286,Suelo de diorita,,,http://aims.fao.org/aos/agrovoc/c_2286,
c_2287,Dioryctria,,,http://aims.fao.org/aos/agrovoc/c_2287,
c_2288,Dioscorea,,,http://aims.fao.org/aos/agrovoc/c_2288,
c_2289,Dioscorea alata,,,http://aims.fao.org/aos/agrovoc/c_2289,
c_229,Sacos de aire,,,http://aims.fao.org/aos/agrovoc/c_229,Celdas para aire
c_2290,Dioscorea bulbifera,,,http://aims.fao.org/aos/agrovoc/c_2290,
c_2291,Dioscorea cayenensis,,,http://aims.fao.org/aos/agrovoc/c_2291,
c_2292,Dioscorea dumetorum,,,http://aims.fao.org/aos/agrovoc/c_2292,
c_2293,Dioscorea esculenta,,,http://aims.fao.org/aos/agrovoc/c_2293,Dioscórea aculeata|Tongo
c_2294,Dioscorea hispida,,,http://aims.fao.org/aos/agrovoc/c_2294,
c_2295,Dioscorea nummularia,,,http://aims.fao.org/aos/agrovoc/c_2295,
c_2296,Dioscorea oppositifolia,,,http://aims.fao.org/aos/agrovoc/c_2296,Dioscorea opposita
c_2297,Dioscorea pentaphylla,,,http://aims.fao.org/aos/agrovoc/c_2297,
