"code","label_ru","note","concept","all_alternative_ru","all_hidden_ru","definition_en"
"c_13576","Primula","","http://aims.fao.org/aos/agrovoc/c_13576","примула|первоцвет","",""
"c_1357656231222","провинция Анкара","","http://aims.fao.org/aos/agrovoc/c_1357656231222","","",""
"c_1357656779356","провинция Стамбул","","http://aims.fao.org/aos/agrovoc/c_1357656779356","","",""
"c_1357723309791","река Кызыл-Ирмак","","http://aims.fao.org/aos/agrovoc/c_1357723309791","","",""
"c_1357724673349","река Аракс","","http://aims.fao.org/aos/agrovoc/c_1357724673349","","",""
"c_1357724908141","река Большой Мендерес","","http://aims.fao.org/aos/agrovoc/c_1357724908141","","",""
"c_1357725100341","река Джейхан","","http://aims.fao.org/aos/agrovoc/c_1357725100341","","",""
"c_1357726073001","река Эргене","","http://aims.fao.org/aos/agrovoc/c_1357726073001","","",""
"c_1357726233464","река Манавгат","","http://aims.fao.org/aos/agrovoc/c_1357726233464","","",""
"c_1357726410226","регион Фракия","","http://aims.fao.org/aos/agrovoc/c_1357726410226","","",""
"c_1357726661587","река Сакарья","","http://aims.fao.org/aos/agrovoc/c_1357726661587","","",""
"c_1357733160639","река Марица","","http://aims.fao.org/aos/agrovoc/c_1357733160639","","",""
"c_1357733360672","река Сейхан","","http://aims.fao.org/aos/agrovoc/c_1357733360672","","",""
"c_1357733556549","река Ешильырмак","","http://aims.fao.org/aos/agrovoc/c_1357733556549","","",""
"c_1357733723215","река Чорух","","http://aims.fao.org/aos/agrovoc/c_1357733723215","","",""
"c_1357734126307","река Малый Мендерес","","http://aims.fao.org/aos/agrovoc/c_1357734126307","","",""
"c_1357890415160","озеро Ван","","http://aims.fao.org/aos/agrovoc/c_1357890415160","","",""
"c_1357890772832","озеро Бейшехир","","http://aims.fao.org/aos/agrovoc/c_1357890772832","","",""
"c_1357890924799","озеро Туз","","http://aims.fao.org/aos/agrovoc/c_1357890924799","","",""
"c_1357891350827","озеро Эгирдир","","http://aims.fao.org/aos/agrovoc/c_1357891350827","","",""
"c_1357891904402","озеро Изник","","http://aims.fao.org/aos/agrovoc/c_1357891904402","","",""
"c_1357892007901","озеро Бурдур","","http://aims.fao.org/aos/agrovoc/c_1357892007901","","",""
"c_1357892170527","озеро Маньяс","","http://aims.fao.org/aos/agrovoc/c_1357892170527","","",""
"c_1357892310377","озеро Аджыгель","","http://aims.fao.org/aos/agrovoc/c_1357892310377","","",""
"c_1357906909635","озеро Улуабат","","http://aims.fao.org/aos/agrovoc/c_1357906909635","","",""
"c_1357907153092","озеро Чылдыр","","http://aims.fao.org/aos/agrovoc/c_1357907153092","","",""
"c_1357909004875","озеро Эбер","","http://aims.fao.org/aos/agrovoc/c_1357909004875","","",""
"c_1357909236022","озеро Эрчек","","http://aims.fao.org/aos/agrovoc/c_1357909236022","","",""
"c_1357909387677","озеро Хазар","","http://aims.fao.org/aos/agrovoc/c_1357909387677","","",""
"c_1357909508675","озеро Бафа","","http://aims.fao.org/aos/agrovoc/c_1357909508675","","",""
"c_1357909751445","озеро Немрут","","http://aims.fao.org/aos/agrovoc/c_1357909751445","","",""
"c_1357909960176","озеро Моган","","http://aims.fao.org/aos/agrovoc/c_1357909960176","","",""
"c_1357910106768","озеро Сапанджа","","http://aims.fao.org/aos/agrovoc/c_1357910106768","","",""
"c_1357910247732","озеро Салда","","http://aims.fao.org/aos/agrovoc/c_1357910247732","","",""
"c_1357910388521","озеро Назик","","http://aims.fao.org/aos/agrovoc/c_1357910388521","","",""
"c_1357910529931","озеро Ишиклы","","http://aims.fao.org/aos/agrovoc/c_1357910529931","","",""
"c_1357910673669","озеро Кейджегиз","","http://aims.fao.org/aos/agrovoc/c_1357910673669","","",""
"c_1357910822534","озеро Мармара","","http://aims.fao.org/aos/agrovoc/c_1357910822534","","",""
"c_1358","казеинаты","","http://aims.fao.org/aos/agrovoc/c_1358","","",""
"c_13581","частные хозяйства","","http://aims.fao.org/aos/agrovoc/c_13581","","",""
"c_1358166351183","цены на пищевые продукты","","http://aims.fao.org/aos/agrovoc/c_1358166351183","","",""
"c_1358246728522","натуральные волокна","","http://aims.fao.org/aos/agrovoc/c_1358246728522","","",""
"c_1358258908655","провинция Адана","","http://aims.fao.org/aos/agrovoc/c_1358258908655","","",""
"c_1358259191588","провинция Анталья","","http://aims.fao.org/aos/agrovoc/c_1358259191588","","",""
"c_1358259297846","провинция Бурдур","","http://aims.fao.org/aos/agrovoc/c_1358259297846","","",""
"c_1358259515231","провинция Хатай","","http://aims.fao.org/aos/agrovoc/c_1358259515231","","",""
"c_1358259609525","провинция Ыспарта","","http://aims.fao.org/aos/agrovoc/c_1358259609525","","",""
"c_1358259785417","провинция Мерсин","","http://aims.fao.org/aos/agrovoc/c_1358259785417","","",""
"c_1358259913850","провинция Османие","","http://aims.fao.org/aos/agrovoc/c_1358259913850","","",""
"c_1358260059614","провинция Кахраманмараш","","http://aims.fao.org/aos/agrovoc/c_1358260059614","","",""
"c_1358260979433","Газиантеп (город)","","http://aims.fao.org/aos/agrovoc/c_1358260979433","","",""
"c_1358261592423","провинция Эдирне","","http://aims.fao.org/aos/agrovoc/c_1358261592423","","",""
"c_1358261667352","провинция Текирдаг","","http://aims.fao.org/aos/agrovoc/c_1358261667352","","",""
"c_1358261868289","провинция Кыркларели","","http://aims.fao.org/aos/agrovoc/c_1358261868289","","",""
"c_1358261938229","провинция Чанаккале","","http://aims.fao.org/aos/agrovoc/c_1358261938229","","",""
"c_1358262066552","провинция Коджаэли","","http://aims.fao.org/aos/agrovoc/c_1358262066552","","",""
"c_1358262149742","провинция Ялова","","http://aims.fao.org/aos/agrovoc/c_1358262149742","","",""
"c_1358262241491","провинция Сакарья","","http://aims.fao.org/aos/agrovoc/c_1358262241491","","",""
"c_1358262328066","провинция Биледжик","","http://aims.fao.org/aos/agrovoc/c_1358262328066","","",""
"c_1358262418493","провинция Бурса","","http://aims.fao.org/aos/agrovoc/c_1358262418493","","",""
"c_1358262516351","провинция Балыкесир","","http://aims.fao.org/aos/agrovoc/c_1358262516351","","",""
"c_13584","прокаин","","http://aims.fao.org/aos/agrovoc/c_13584","","",""
"c_1358497488577","провинция Малатья","","http://aims.fao.org/aos/agrovoc/c_1358497488577","","",""
"c_1358497619889","провинция Ван","","http://aims.fao.org/aos/agrovoc/c_1358497619889","","",""
"c_1358497695266","провинция Элязыг","","http://aims.fao.org/aos/agrovoc/c_1358497695266","","",""
"c_1358497769649","провинция Эрзурум","","http://aims.fao.org/aos/agrovoc/c_1358497769649","","",""
"c_1358497839314","провинция Муш","","http://aims.fao.org/aos/agrovoc/c_1358497839314","","",""
"c_1358498019190","провинция Агры","","http://aims.fao.org/aos/agrovoc/c_1358498019190","","",""
"c_1358498168418","провинция Эрзинджан","","http://aims.fao.org/aos/agrovoc/c_1358498168418","","",""
"c_1358498230524","провинция Бингель","","http://aims.fao.org/aos/agrovoc/c_1358498230524","","",""
"c_1358498309272","провинция Ыгдыр","","http://aims.fao.org/aos/agrovoc/c_1358498309272","","",""
"c_1358498381820","провинция Карс","","http://aims.fao.org/aos/agrovoc/c_1358498381820","","",""
"c_1358498483968","провинция Хаккяри","","http://aims.fao.org/aos/agrovoc/c_1358498483968","","",""
"c_1358498557168","провинция Битлис","","http://aims.fao.org/aos/agrovoc/c_1358498557168","","",""
"c_1358498621950","провинция Ардахан","","http://aims.fao.org/aos/agrovoc/c_1358498621950","","",""
"c_1358498695981","провинция Тунджели","","http://aims.fao.org/aos/agrovoc/c_1358498695981","","",""
"c_1358498813983","провинция Измир","","http://aims.fao.org/aos/agrovoc/c_1358498813983","","",""
"c_1358498883253","провинция Маниса","","http://aims.fao.org/aos/agrovoc/c_1358498883253","","",""
"c_1358498968780","провинция Айдын","","http://aims.fao.org/aos/agrovoc/c_1358498968780","","",""
"c_1358500003717","провинция Мугла","","http://aims.fao.org/aos/agrovoc/c_1358500003717","","",""
"c_1358500315119","провинция Кютахья","","http://aims.fao.org/aos/agrovoc/c_1358500315119","","",""
"c_1358500447432","провинция Ушак","","http://aims.fao.org/aos/agrovoc/c_1358500447432","","",""
"c_1358500740105","провинция Диярбакыр","","http://aims.fao.org/aos/agrovoc/c_1358500740105","","",""
"c_1358500841825","провинция Шанлыурфа","","http://aims.fao.org/aos/agrovoc/c_1358500841825","","",""
"c_1358501004591","провинция Батман","","http://aims.fao.org/aos/agrovoc/c_1358501004591","","",""
"c_1358512019147","провинция Адыяман","","http://aims.fao.org/aos/agrovoc/c_1358512019147","","",""
"c_1358512147327","провинция Сиирт","","http://aims.fao.org/aos/agrovoc/c_1358512147327","","",""
"c_1358512327550","провинция Мардин","","http://aims.fao.org/aos/agrovoc/c_1358512327550","","",""
"c_1358512404683","провинция Килис","","http://aims.fao.org/aos/agrovoc/c_1358512404683","","",""
"c_1358512497591","провинция Ширнак","","http://aims.fao.org/aos/agrovoc/c_1358512497591","","",""
"c_1358512621550","провинция Конья","","http://aims.fao.org/aos/agrovoc/c_1358512621550","","",""
"c_1358512687275","провинция Кайсери","","http://aims.fao.org/aos/agrovoc/c_1358512687275","","",""
"c_1358512778146","провинция Эскишехир","","http://aims.fao.org/aos/agrovoc/c_1358512778146","","",""
"c_1358512854782","провинция Сивас","","http://aims.fao.org/aos/agrovoc/c_1358512854782","","",""
"c_1358513057344","провинция Кырыккале","","http://aims.fao.org/aos/agrovoc/c_1358513057344","","",""
"c_1358513125170","провинция Аксарай","","http://aims.fao.org/aos/agrovoc/c_1358513125170","","",""
"c_1358513207289","провинция Караман","","http://aims.fao.org/aos/agrovoc/c_1358513207289","","",""
"c_1358513285600","провинция Кыршехир","","http://aims.fao.org/aos/agrovoc/c_1358513285600","","",""
"c_1358513347276","провинция Нигде","","http://aims.fao.org/aos/agrovoc/c_1358513347276","","",""
"c_1358513449569","провинция Невшехир","","http://aims.fao.org/aos/agrovoc/c_1358513449569","","",""
"c_1358513518727","провинция Йозгат","","http://aims.fao.org/aos/agrovoc/c_1358513518727","","",""
"c_1358513585314","провинция Чанкыры","","http://aims.fao.org/aos/agrovoc/c_1358513585314","","",""
"c_1358513793489","провинция Амасья","","http://aims.fao.org/aos/agrovoc/c_1358513793489","","",""
"c_1358513891905","провинция Артвин","","http://aims.fao.org/aos/agrovoc/c_1358513891905","","",""
"c_1358514161952","провинция Бартын","","http://aims.fao.org/aos/agrovoc/c_1358514161952","","",""
"c_1358514230057","провинция Байбурт","","http://aims.fao.org/aos/agrovoc/c_1358514230057","","",""
"c_1358514287205","провинция Болу","","http://aims.fao.org/aos/agrovoc/c_1358514287205","","",""
"c_1358514355881","провинция Чорум","","http://aims.fao.org/aos/agrovoc/c_1358514355881","","",""
"c_1358514428610","провинция Дюздже","","http://aims.fao.org/aos/agrovoc/c_1358514428610","","",""
"c_1358514514621","провинция Гиресун","","http://aims.fao.org/aos/agrovoc/c_1358514514621","","",""
"c_1358514595584","провинция Гюмюшхане","","http://aims.fao.org/aos/agrovoc/c_1358514595584","","",""
"c_1358514656624","провинция Карабюк","","http://aims.fao.org/aos/agrovoc/c_1358514656624","","",""
"c_1358514738938","провинция Кастамону","","http://aims.fao.org/aos/agrovoc/c_1358514738938","","",""
"c_1358514811820","провинция Орду","","http://aims.fao.org/aos/agrovoc/c_1358514811820","","",""
"c_1358514881596","провинция Трабзон","","http://aims.fao.org/aos/agrovoc/c_1358514881596","","",""
"c_1358514952646","провинция Ризе","","http://aims.fao.org/aos/agrovoc/c_1358514952646","","",""
"c_1358515109562","провинция Самсун","","http://aims.fao.org/aos/agrovoc/c_1358515109562","","",""
"c_1358515194054","провинция Синоп","","http://aims.fao.org/aos/agrovoc/c_1358515194054","","",""
